interview__key,s0_duration,s1_duration,s2_duration,s3_duration,s4b_duration,s5_duration,s6_duration,s7_duration,s8_duration,s9_duration,s10_duration,s11_duration,s12_duration,s13_duration,s15_duration,interview__duration2,interview__duration,interview__duration_minutes,date,time
"27-72-61-17",1.83,19.64,2.105,4.73,23.84,2.369262865090403,8.57,5.03,21.03,4.54,.9617211948790896,6.32,2.7,2.561504297994269,6.59,112.8174883579638,"00.02:44:49",164.8166666666667,"2023-07-18","11:22:58"
"37-84-88-65",1.34,12.55,.52,2.82,9.300000000000001,2.24,5.81,2.61,41.17,7.23,1.2,13.07,1.54,1.63,3.99,107.02,"00.01:22:21",82.34999999999999,"2023-07-18","11:34:23"
"14-81-03-80",5.145,11.12,.9398297872340425,3.840975609756097,15.18747126436782,.34,4.28,1.5,20.42,5.14,.85,12.79,2.189914040114613,1.34,3.737280575539568,88.82047127701213,"00.01:17:56",77.93333333333334,"2023-07-18","08:22:32"
"53-19-96-03",2.1,11.4,.42,2.84,14.22,5.5,4.68,5.12,20.73,5.94,2.04,9.550000000000001,2.55,3.76,3.737280575539568,94.58728057553957,"00.02:00:24",120.4,"2023-07-18","08:59:08"
"83-97-00-24",2.35,13.84,.9398297872340425,4.06,14.67,3.85,6.07,1.76,18.58,6.44,.91,9.76,1.87,3.6,2.2,90.89982978723404,"00.01:41:15",101.25,"2023-07-18","07:06:14"
"46-19-90-07",3.34,7.994999999999999,.9398297872340425,3.98,23.72,.08,5.68,2.9,15.4,6.042600574712644,.9617211948790896,5.19,1.23,2.561504297994269,4.12,84.14065585482004,"00.01:24:27",84.45,"2023-07-18","06:30:22"
"92-29-31-08",1.235,15.28954022988506,.61,3.33,13.84,6.085,7,1.34,26.31,6.77,.5,21.408,3.27,2.25,2.88,112.1175402298851,"00.01:55:35",115.5833333333333,"2023-07-19","09:53:25"
"17-42-40-28",1.53,14.49,.9398297872340425,4.08,14.81,3.44,8.289999999999999,2.92,31.93,6.042600574712644,.28,13.37,2.42,1.87,3.737280575539568,110.1497109374862,"00.01:38:57",98.95,"2023-07-18","12:43:42"
"45-79-64-22",1.88,12.67,.57,3.840975609756097,15.18,.09,3.97,2.31,24.96,5.11,.9617211948790896,21.408,2.189914040114613,2.22,3.737280575539568,101.0978914202894,"00.02:02:38",122.6333333333333,"2023-07-19","11:37:03"
"13-96-72-87",3.6,20.46,1.49,6.165,15.18747126436782,.08,6.093055954088952,1.43,19.61,6.042600574712644,.28,6.65,1.51,1,3.737280575539568,93.33540836870898,"00.01:59:44",119.7333333333333,"2023-07-18","11:57:28"
"19-29-74-86",3.05,7.994999999999999,.47,2.205,10.92,2.98,6.093055954088952,2.76,21.82,5.65,.6899999999999999,5.79,3.43,3.37,1.82,79.04305595408896,"00.01:21:08",81.13333333333334,"2023-07-19","14:23:22"
"35-00-29-50",2.08,12.25,.42,2.46,15.86,1.32,3.835,3.82,29.85,5.77,1.8,26.34,1.35,2.561504297994269,3.737280575539568,113.4537848735338,"00.01:53:18",113.3,"2023-07-19","09:06:12"
"59-86-12-12",2.56,10.02,1.08,2.37,11.97,.07,6.72,1.38,21.55,5.69,.28,15.47,2.189914040114613,2.561504297994269,3.81,87.72141833810889,"00.01:24:52",84.86666666666666,"2023-07-18","11:10:02"
"76-11-26-21",1.235,15.28954022988506,1.75,3.26,15.18747126436782,3.25,4.41,3.63,25.85136494252874,6.042600574712644,.36,64.7,2.189914040114613,2.82,6.59,156.5658910516089,"00.02:37:26",157.4333333333333,"2023-07-18","09:11:03"
"62-32-74-83",3.71,13.49,.4,5.65,14.2,1.92,8.779999999999999,5.12,25.85136494252874,6.88,.87,64.7,3.6,2.561504297994269,2.32,160.052869240523,"00.02:57:19",177.3166666666667,"2023-07-18","12:21:55"
"38-96-93-13",1.35,15.28954022988506,.34,4.67,15.18747126436782,3.79,4.04,.945,25.85136494252874,5.77,2.04,6.11,2.03,1.08,5.34,93.83337643678161,"00.00:58:54",58.9,"2023-07-18","09:16:44"
"29-68-16-29",2.494899713467049,13.82,.6,3.840975609756097,12.57,3.86,6.093055954088952,2.7,25.85136494252874,5.58,.9617211948790896,35.57,2.189914040114613,4.800000000000001,3.737280575539568,124.6692120303741,"00.02:10:52",130.8666666666667,"2023-07-18","10:00:46"
"81-19-19-51",2.03,13.92,1.38,5.2,14.89,4.12,6.54,4.73,25.85136494252874,6.042600574712644,.35,21.408,2.45,2.62,2.85,114.3819655172414,"00.02:22:50",142.8333333333333,"2023-07-18","07:02:39"
"66-94-31-99",1.48,12.54,.62,2.3,10.39,3.9,5.59,3.52,21.95,5.84,1.34,7.57,1.59,3.53,2.54,84.7,"00.01:36:13",96.21666666666667,"2023-07-19","10:55:02"
"49-37-92-04",3.6,19.73,.88,2.7,17.63,3.48,5.04,2.556551724137931,14.86,6.042600574712644,.82,21.408,2.02,2.25,3.83,106.8471522988506,"00.01:58:46",118.7666666666667,"2023-07-19","09:00:35"
"21-55-58-12",1.49,13.69,.9,4.42,15.18747126436782,6.085,6.093055954088952,1.21,29.74,6.042600574712644,1.38,14.54,2.189914040114613,1.47,6.59,111.028041833284,"00.02:14:56",134.9333333333333,"2023-07-19","08:52:28"
"12-96-07-43",1.89,8.65,.49,4.11,11.63,.11,4.97,.945,14.86,4.52,.9399999999999999,6.45,1.47,1.06,6.59,68.685,"00.01:09:27",69.45,"2023-07-18","09:37:40"
"93-06-19-65",1.86,11.37,.62,2.73,17.42,3.67,5.83,3.03,37.39,7.55,1.6,15.54,2.31,3.33,3.737280575539568,117.9872805755396,"00.01:44:38",104.6333333333333,"2023-07-19","10:42:35"
"11-66-34-17",3.05,15.28954022988506,.61,6.165,14.28,6.085,7.11,.945,25.85136494252874,5.95,1.29,16.17,1.45,2.77,3.737280575539568,110.7531857479534,"00.02:35:33",155.55,"2023-07-19","07:31:07"
"56-59-99-19",1.235,19.51,1.11,3.96,18.04,.07,6.093055954088952,2.68,40.95,6.042600574712644,1.21,8.44,2.78,2.48,2.64,117.2406565288016,"00.02:45:42",165.7,"2023-07-19","11:37:37"
"31-05-57-57",1.42,12.9,.43,3.7,15.18747126436782,4.83,6.28,4.37,15.78,5.63,.77,6.43,1.76,2.561504297994269,2.67,84.71897556236209,"00.01:17:10",77.16666666666667,"2023-07-18","10:18:26"
"10-22-42-13",2.23,15.28954022988506,.9398297872340425,2.205,10.07,.07,4.31,2.556551724137931,25.85136494252874,6.042600574712644,.9617211948790896,5.43,2.189914040114613,2.561504297994269,3.737280575539568,84.44530736702595,"00.01:44:57",104.95,"2023-07-19","13:17:11"
"78-11-12-15",1.98,12.31,.92,2.205,11.42,.07,6.7,1.26,28.24,7.82,1,5.19,1.23,1,4.2,85.545,"00.01:38:38",98.63333333333334,"2023-07-18","12:44:06"
"46-31-75-02",2.75,12.38,.52,2.35,8.960000000000001,.19,5.54,1.31,39.81,4.53,.9617211948790896,5.19,3.01,4.3,3.25,95.05172119487909,"00.01:13:55",73.91666666666667,"2023-07-19","12:43:17"
"08-59-45-61",3.49,13.33,1.06,3.840975609756097,15.18747126436782,.08,3.835,2.9,18.66,4.51,.5600000000000001,7.61,1.23,2.11,2.28,80.68344687412392,"00.01:09:59",69.98333333333333,"2023-07-19","14:11:44"
"44-58-66-87",1.73,10.44,.72,2.52,10.95,.25,6.093055954088952,.945,18.47,5.13,1.16,21.408,1.74,2.66,2.11,86.32605595408896,"00.01:44:44",104.7333333333333,"2023-07-19","10:55:41"
"61-83-81-67",2.494899713467049,13.34,1.51,2.5,12.95,3.12,8.859999999999999,1.76,38.39,6.042600574712644,.9617211948790896,21.408,2.189914040114613,2.53,5.53,123.5871355231734,"00.02:11:47",131.7833333333333,"2023-07-19","08:21:53"
"05-38-54-18",1.81,14.04,.9398297872340425,3.63,24.015,1.89,7.72,2.556551724137931,41.17,6.042600574712644,.9617211948790896,33.22,2.189914040114613,3.67,3.737280575539568,147.5928978966179,"00.01:46:14",106.2333333333333,"2023-07-19","08:35:37"
"83-79-00-11",2.31,24.79,.63,3.63,17.05,3.21,6.093055954088952,2.556551724137931,36,6.042600574712644,.48,40.08,1.63,1.85,3.737280575539568,150.0894888284791,"00.02:24:03",144.05,"2023-07-18","07:28:24"
"01-37-46-42",1.3,15.15,1.29,3.08,23.35,5.66,6.093055954088952,2.88,41.17,6.042600574712644,.9617211948790896,10.47,2.06,2.24,3.737280575539568,125.4846582992203,"00.02:12:03",132.05,"2023-07-19","08:56:08"
"12-21-05-43",4.1,9.859999999999999,.36,6.13,15.61,.07,5.8,.95,16.23,5.15,.33,21.408,1.58,2.561504297994269,3.33,93.46950429799426,"00.02:41:02",161.0333333333333,"2023-07-18","09:15:50"
"91-17-37-47",1.84,20.87,.84,2.82,18.88,.62,9.119999999999999,2.09,29.99,6.8,.28,24.18,3.6,2.9,6.14,130.97,"00.02:16:59",136.9833333333333,"2023-07-19","08:26:53"
"78-30-57-92",2.494899713467049,8.859999999999999,.7,3.83,22.75,.08,6.76,.945,19.11,6.042600574712644,1.6,64.7,3.6,2.97,3.737280575539568,148.1797808637193,"00.03:54:46",234.7666666666667,"2023-07-19","09:56:09"
"46-37-91-60",1.31,9.199999999999999,.57,2.3,15.66,3.37,4.32,1.76,25.85136494252874,6.042600574712644,.9617211948790896,5.71,2.35,1.9,3.737280575539568,85.04296728766003,"00.01:18:16",78.26666666666667,"2023-07-19","12:39:59"
"21-41-06-23",1.26,26.31,.82,5.07,15.18747126436782,2.35,5.72,1.85,30.23,7.04,.91,8.789999999999999,3.6,3.07,4.05,116.2574712643678,"00.02:49:28",169.4666666666667,"2023-07-19","11:30:00"
"72-86-62-61",3.2,18.28,.76,3.84,12.3,2.36,4.52,1.98,37.93,6.042600574712644,.41,32.58,1.44,2.62,3.737280575539568,131.9998811502522,"00.01:32:34",92.56666666666666,"2023-07-19","14:19:39"
"10-25-72-61",2.494899713467049,12.39,.9398297872340425,3.39,24.015,2.97,6.093055954088952,2.16,25.85136494252874,6.042600574712644,.3,64.7,2.189914040114613,2.561504297994269,3.737280575539568,159.8354498856799,"00.01:27:45",87.75,"2023-07-19","10:08:00"
"09-97-42-13",2.4,9.34,.67,2.8,10.17,.07,4.77,1.04,26.95,6.042600574712644,.9617211948790896,21.408,1.91,1.4,6.59,96.52232176959173,"00.02:09:02",129.0333333333333,"2023-07-19","13:35:04"
"40-84-03-01",1.57,15.3,.79,3.41,13.45,.07,5.54,2.42,18.09,6.52,.28,6.77,3.07,1.08,3.39,81.75,"00.01:23:04",83.06666666666666,"2023-07-19","10:45:58"
"67-68-95-71",2.43,10.22,.57,2.97,19.8,5.69,6.84,2.4,34.03,6.042600574712644,1.33,36.04,1.68,2.75,6.59,139.3826005747127,"00.01:39:31",99.51666666666667,"2023-07-19","08:57:45"
"40-87-67-76",2.494899713467049,16.09,.52,2.48,14.78,2.96,6.88,1.41,18.07,4.045,1.01,5.63,2.45,2.561504297994269,2.57,83.95140401146132,"00.01:20:10",80.16666666666667,"2023-07-19","08:45:11"
"53-06-55-30",2.71,11.57,.48,3.84,21.82,2.369262865090403,7.28,2.556551724137931,41.17,4.47,.35,54.19,1.23,2.561504297994269,3.737280575539568,160.3345994627622,"00.02:04:09",124.15,"2023-07-20","07:14:58"
"27-68-03-52",1.28,11.7,.43,2.63,14.93,.07,4.6,1.09,16.31,6.042600574712644,.39,21.408,2.189914040114613,1.26,6.59,90.92051461482725,"00.01:12:14",72.23333333333333,"2023-07-20","09:06:09"
"31-09-93-80",1.38,17.43,2.105,4.21,15.18,.63,8.890000000000001,1.73,28.26,4.14,.36,54.79,2.09,2.2,3.09,146.485,"00.02:45:36",165.6,"2023-07-20","07:23:13"
"99-42-64-05",3.09,13.35,.9398297872340425,5.11,20.88,6.085,7.23,3.79,24.12,5.82,2.04,5.91,2.76,2.561504297994269,5.43,109.1163340852283,"00.01:57:27",117.45,"2023-07-20","09:53:37"
"50-99-25-24",2.494899713467049,15.28954022988506,.9398297872340425,2.205,11.56,.39,5.16,2.556551724137931,18.65,6.65,.87,7.33,1.34,1,2.38,78.81582145472407,"00.01:15:39",75.65000000000001,"2023-07-20","07:15:30"
"43-58-14-96",5.145,9.880000000000001,.9398297872340425,4.19,13.38,2.369262865090403,4.72,3.38,34.42,6.042600574712644,.4,26.08,2.19,4.58,3.737280575539568,121.4539738025767,"00.01:20:55",80.91666666666667,"2023-07-20","13:18:29"
"20-64-96-32",5.145,10.87,.34,2.205,12.38,2.369262865090403,3.98,1.16,19.42,4.25,.33,64.7,2.27,2.51,4.22,136.1492628650904,"00.02:15:34",135.5666666666667,"2023-07-20","11:02:46"
"05-63-81-75",2.35,12.09,1.53,3.96,11.66,5.12,5.76,.945,23.61,7.54,.82,13.31,2.16,2.8,3.45,97.105,"00.01:44:38",104.6333333333333,"2023-07-20","12:26:22"
"30-58-59-34",3.17,26.31,.91,5.29,13.56,.17,4.83,3.17,35.95,6.83,.99,5.92,2.8,3.32,6.39,119.61,"00.01:58:25",118.4166666666667,"2023-07-20","07:33:20"
"37-78-49-16",1.235,9.57,.8,4.07,8.309999999999999,.4,4.77,3.35,21.51,4.62,.82,15.56,1.95,2.72,5.8,85.485,"00.01:18:18",78.3,"2023-07-20","10:30:57"
"52-38-96-08",2.494899713467049,15.28954022988506,.9398297872340425,3.28,15.18747126436782,.33,6.093055954088952,2.556551724137931,25.85136494252874,6.042600574712644,.9617211948790896,10.73,2.189914040114613,3.1,3.737280575539568,98.7842300009555,"00.02:09:29",129.4833333333333,"2023-07-20","09:26:55"
"74-41-82-14",4.71,9.529999999999999,.6,6.04,15.18747126436782,6.01,4.91,1.96,41.17,5.82,1.52,14.53,2.69,3.02,3.737280575539568,121.4347518399074,"00.01:13:10",73.16666666666667,"2023-07-20","11:59:01"
"39-49-23-24",2.494899713467049,15.28954022988506,.83,3.62,15.7,2.369262865090403,6.093055954088952,1.65,25.85136494252874,6.042600574712644,.43,64.7,1.23,4.57,3.737280575539568,154.6080048553124,"00.02:11:31",131.5166666666667,"2023-07-20","11:28:00"
"01-07-36-19",1.49,8.6,.83,4.37,15.23,2.67,8.609999999999999,1.28,41.17,6.05,1.07,14.54,1.7,2.76,4.44,114.81,"00.01:38:18",98.3,"2023-07-20","08:19:38"
"18-35-86-78",1.235,15.63,.77,2.49,13.81,4.69,7.54,1.63,21.4,4.045,.47,8.44,1.23,1.87,4.82,90.06999999999999,"00.01:27:21",87.34999999999999,"2023-07-20","09:44:12"
"48-62-04-43",5.145,18.88,.9398297872340425,2.77,9.890000000000001,2.369262865090403,5.55,2.65,20.88,6.042600574712644,.9617211948790896,11.13,2.189914040114613,2.561504297994269,3.737280575539568,95.69711333556462,"00.01:53:59",113.9833333333333,"2023-07-20","08:26:51"
"37-36-66-29",2.6,11.53,.38,3.69,15.18747126436782,.1,4.57,2.556551724137931,16.7,4.045,.31,5.19,1.91,2.3,3.737280575539568,74.80630356404531,"00.02:35:26",155.4333333333333,"2023-07-18","12:19:26"
"23-98-09-79",1.61,7.994999999999999,.9398297872340425,3.840975609756097,8.309999999999999,.44,6.47,2.556551724137931,25.85136494252874,7.91,.9617211948790896,21.408,2.189914040114613,3.46,3.737280575539568,97.68063787419008,"00.02:00:49",120.8166666666667,"2023-07-20","07:03:32"
"17-40-48-73",2.494899713467049,17.21,.47,2.73,9.15,2.369262865090403,7.75,2.556551724137931,25.85136494252874,8.49,.9617211948790896,21.408,3.39,4.800000000000001,3.737280575539568,113.3690810156428,"00.02:17:32",137.5333333333333,"2023-07-20","10:12:54"
"10-94-03-72",1.43,15.28954022988506,.71,3.46,18.93,4.26,3.835,4.83,22.25,7.09,1.34,6.99,2.189914040114613,2.561504297994269,2.26,97.42595856799394,"00.01:52:23",112.3833333333333,"2023-07-20","07:40:46"
"99-02-51-45",1.6,15.28954022988506,.9398297872340425,2.205,12.65,.08,9.184999999999999,1.26,14.86,5.39,1.73,7.36,2.86,3.7,5.29,84.3993700171191,"00.01:16:24",76.40000000000001,"2023-07-19","08:02:35"
"80-26-66-95",1.69,16.24,1.67,3.33,15.18747126436782,4.89,8.5,.96,14.86,5.51,1.18,7.32,2.11,1,5.38,89.82747126436782,"00.01:27:18",87.3,"2023-07-21","09:13:27"
"83-04-04-09",1.6,12.93,.6,2.205,8.58,2.369262865090403,5.16,1.74,16.02,5.8,.44,6.13,2.66,2.561504297994269,1.805,70.60076716308467,"00.01:47:28",107.4666666666667,"2023-07-20","09:16:44"
"90-43-64-15",1.72,26.31,2.105,2.96,13.72,3.89,6.44,2.81,20.96,5.25,.98,8.42,1.9,1,3.55,102.015,"00.01:51:07",111.1166666666667,"2023-07-21","10:31:58"
"07-17-03-20",2.28,15.28954022988506,.68,6.165,24.015,.07,9.184999999999999,2.556551724137931,41.17,6.042600574712644,.31,36.43,2.2,2.561504297994269,2.32,151.2751968267299,"00.04:00:22",240.3666666666667,"2023-07-20","08:36:11"
"83-78-16-55",1.29,14.14,.65,2.65,10.33,5.01,4.48,3.22,17.81,4.67,1.85,9.02,3.09,4.05,2.03,84.28999999999999,"00.01:53:36",113.6,"2023-07-20","08:17:50"
"82-41-37-73",2.494899713467049,14.8,.34,2.65,11.49,2.369262865090403,6.093055954088952,1.23,17.44,4.5,.9617211948790896,10.94,3.6,4.56,3.45,86.9189397275255,"00.01:22:44",82.73333333333333,"2023-07-20","13:30:36"
"57-66-78-32",1.44,15.63,1.83,2.205,15.18747126436782,3.63,5.84,1.48,14.86,4.045,.28,6.07,1.64,2.561504297994269,2.35,79.04897556236209,"00.01:07:50",67.83333333333333,"2023-07-20","11:45:03"
"19-38-64-11",1.92,26.31,2.105,5.54,18.15,.18,5.31,2.556551724137931,17.61,4.76,1.15,14.37,2.08,2.9,2.86,107.8015517241379,"00.01:58:48",118.8,"2023-07-20","13:04:35"
"09-79-30-27",3.7,9.640000000000001,.34,2.37,16.55,.09,3.9,2.556551724137931,15.74,6.042600574712644,.36,21.408,2.55,3.66,3.737280575539568,92.64443287439015,"00.01:33:34",93.56666666666666,"2023-07-20","08:51:58"
"16-36-46-03",2.8,26.31,.49,3.840975609756097,19.18,1.87,6.07,1.78,23.16,4.68,1.08,13.99,1.23,1.87,6.59,114.9409756097561,"00.01:51:26",111.4333333333333,"2023-07-20","07:42:09"
"29-33-47-98",1.91,10.66,.79,2.96,13.75,.12,6.093055954088952,3.84,20.09,6.042600574712644,.97,10.57,2.189914040114613,2.561504297994269,3.737280575539568,86.28435544245005,"00.01:34:40",94.66666666666667,"2023-07-20","13:20:29"
"71-36-42-24",2.79,12.5,.77,3.840975609756097,15.18747126436782,.08,4.09,2.77,19.86,6.14,.39,6.62,1.23,1.85,5.67,83.78844687412392,"00.01:04:45",64.75,"2023-07-20","11:37:47"
"53-26-25-13",1.31,17.95,.34,2.83,17.62,2.369262865090403,9.184999999999999,2.556551724137931,24.68,6.68,1.4,5.56,2.45,2.561504297994269,2.85,100.3423188872226,"00.02:33:37",153.6166666666667,"2023-07-20","09:49:16"
"73-14-84-43",2.66,10.41,.78,3.64,14.34,.15,7.47,2.06,28.32,7.28,1.03,13.57,1.96,2.561504297994269,2.95,99.18150429799427,"00.01:49:14",109.2333333333333,"2023-07-21","07:13:11"
"37-05-61-84",2.494899713467049,8.460000000000001,.91,3.22,9.43,.08,6.093055954088952,1.49,29.65,4.045,.9617211948790896,21.408,1.23,1,2.08,92.55267686243509,"00.02:37:33",157.55,"2023-07-22","12:47:11"
"10-79-21-80",2.9,20.26,.48,2.46,16.87,2.1,6.44,2.21,25.85136494252874,6.042600574712644,.41,21.408,1.24,2.561504297994269,2.84,114.0734698152357,"00.02:02:53",122.8833333333333,"2023-07-21","05:49:50"
"71-25-75-41",1.44,17.54,.71,4.52,15.18747126436782,3.8,5.89,3.78,26.19,5.42,.32,44.82,2.189914040114613,1.83,3.737280575539568,137.374665880022,"00.02:02:35",122.5833333333333,"2023-07-22","10:17:53"
"07-05-98-97",2.494899713467049,11.76,.74,2.44,8.470000000000001,2.369262865090403,4.34,5.12,29.67,5.49,1.9,6.6,1.85,3.03,1.97,88.24416257855745,"00.01:49:00",109,"2023-07-21","08:41:32"
"10-73-90-09",3.5,26.31,.61,3.3,12.79,.17,9.184999999999999,2.05,34.92,6.042600574712644,.78,64.7,1.43,1,3.737280575539568,170.5248811502522,"00.02:19:05",139.0833333333333,"2023-07-21","10:22:49"
"84-88-48-48",2.494899713467049,10.34,.99,2.75,18.09,.12,6.82,2.81,32.98,7.23,1.09,13.98,2.91,1,2.47,106.074899713467,"00.01:39:08",99.13333333333334,"2023-07-21","08:29:02"
"54-31-68-36",2.494899713467049,16.59,.58,3.3,17.91,.45,8.720000000000001,2.41,36.5,7.27,1.85,12.95,2.45,1.04,3.61,118.124899713467,"00.01:41:39",101.65,"2023-07-21","06:35:46"
"45-71-98-33",1.89,11.43,.43,3.840975609756097,10.42,1.71,3.87,2.92,28.75,6.16,2.04,7.11,2.41,4.800000000000001,1.805,89.5859756097561,"00.01:39:25",99.41666666666667,"2023-07-21","06:58:30"
"27-11-46-19",4.4,9.41,.57,2.31,8.309999999999999,3.84,7.23,3.98,23.58,6.19,.79,8.33,1.77,1.93,3.52,86.16,"00.01:20:43",80.71666666666667,"2023-07-21","08:50:08"
"42-55-71-95",2.26,18.65,1.28,3.5,10.82,2.24,6.093055954088952,1.76,25.85136494252874,7.6,.9617211948790896,21.3,3.6,2.08,1.805,109.8011420914968,"00.01:58:51",118.85,"2023-07-22","09:24:50"
"53-10-63-62",5.145,21.71,1.54,3.840975609756097,15.18747126436782,5.42,7.43,2.556551724137931,25.85136494252874,7.14,.99,10.58,1.55,3.34,3.737280575539568,116.0186441163302,"00.03:53:53",233.8833333333333,"2023-07-21","08:38:10"
"75-46-17-40",2.25,16.92,.77,3.840975609756097,8.309999999999999,.21,4.67,3.28,26.07,6.58,.5600000000000001,13.4,2.09,3.08,6.59,98.6209756097561,"00.01:34:03",94.05,"2023-07-21","06:46:23"
"65-21-97-07",2.494899713467049,24.46,.9398297872340425,2.73,16.16,6.085,5.13,2.556551724137931,25.85136494252874,4.045,.43,11.36,2.189914040114613,1.91,2.8,109.1425602074824,"00.02:25:24",145.4,"2023-07-21","09:27:46"
"71-15-20-71",1.31,13.33,1.18,2.73,16.31,.07,4.76,1.78,19.75,6.042600574712644,.33,9.06,2.89,2.56,4.66,86.76260057471265,"00.01:44:11",104.1833333333333,"2023-07-21","10:46:09"
"45-78-55-42",1.235,16.2,.65,3.840975609756097,8.43,2.369262865090403,5.41,2.556551724137931,22.15,4.045,.9617211948790896,6.03,1.62,1.83,3.67,80.99851139386352,"00.01:48:30",108.5,"2023-07-21","07:59:18"
"79-58-56-71",1.61,26.31,.92,2.37,11.85,.07,5.98,4.76,25.1,6.042600574712644,1.44,8.98,2.29,2.561504297994269,5.31,105.5941048727069,"00.01:56:09",116.15,"2023-07-21","06:07:01"
"03-48-58-80",2.494899713467049,14.67,.41,3.77,10.67,3.89,4.44,2.04,16.39,5.67,.31,64.7,2.189914040114613,4.09,3.737280575539568,139.4720943291212,"00.01:23:13",83.21666666666667,"2023-07-22","08:16:17"
"27-44-99-33",2.16,15.15,.9398297872340425,2.37,9.880000000000001,2.369262865090403,3.835,1.94,14.86,5.23,.9617211948790896,19.84,2.189914040114613,1.16,3.737280575539568,86.62300846285771,"00.01:10:08",70.13333333333334,"2023-07-22","14:05:23"
"36-68-49-71",2.3,26.31,1.22,3.52,12.46,5.09,8.73,3.82,31.91,6.17,.89,24.79,1.76,1.51,3.92,134.4,"00.02:27:58",147.9666666666667,"2023-07-21","11:01:54"
"68-16-01-33",1.31,26.31,1.51,4.23,16.27,3.19,7.11,3.05,14.86,4.85,.9,9.16,2.38,1.16,3.55,99.84,"00.01:59:38",119.6333333333333,"2023-07-21","09:20:25"
"61-84-87-27",5.13,15.28954022988506,.5,2.43,9.699999999999999,5.28,9.184999999999999,2.27,37.77,7.01,.9617211948790896,12.23,2.189914040114613,2.561504297994269,3.737280575539568,116.2449603384126,"00.01:54:32",114.5333333333333,"2023-07-21","10:26:30"
"52-39-81-92",2.494899713467049,9.24,.84,2.87,20.58,1.24,5.9,1.37,24.71,4.05,.33,5.32,2.75,3.79,1.84,87.32489971346705,"00.01:23:23",83.38333333333334,"2023-07-22","06:17:24"
"53-10-37-83",5.145,14.2,1.43,2.76,12.77,.07,8.630000000000001,2.84,22.61,7.76,.36,13.27,2.189914040114613,2.67,4.21,100.9149140401146,"00.01:37:23",97.38333333333334,"2023-07-22","08:07:44"
"20-43-08-03",2.494899713467049,15.28954022988506,2.105,4.68,21.12,6.085,6.093055954088952,2.556551724137931,25.85136494252874,6.1,.64,20.2,2.43,1,4.79,121.4354125641077,"00.03:32:56",212.9333333333333,"2023-07-22","08:13:05"
"82-59-96-75",1.235,24.08,1.57,3.840975609756097,20.89,2.369262865090403,6.58,2.68,25.28,6.27,.74,5.42,1.65,1.82,2.07,106.4952384748465,"00.03:14:29",194.4833333333333,"2023-07-25","09:27:51"
"00-90-86-19",1.52,22.11,1.34,3.840975609756097,12.63,3.88,4.55,3.68,18.3,5.41,.9617211948790896,21.408,1.36,1.97,3.58,106.5406968046352,"00.01:51:25",111.4166666666667,"2023-07-22","10:46:19"
"49-39-09-00",2.01,15.28954022988506,1.11,3.840975609756097,13.77,2.369262865090403,6.093055954088952,2.9,28.14,4.67,.4,21.408,2.8,3.96,3.737280575539568,112.4981152343601,"00.02:25:52",145.8666666666667,"2023-07-21","14:03:07"
"72-52-50-05",4.17,25.61,.86,3.51,23.34,2.369262865090403,7.34,3.17,30.21,7.21,.3,20.35,2.47,3.44,6.42,140.7692628650904,"00.02:34:31",154.5166666666667,"2023-07-21","08:13:16"
"55-72-94-92",1.7,10.12,1.42,3.840975609756097,10.11,4.23,7.87,1.83,41.17,4.045,1.26,13.01,3.6,4.800000000000001,3.4,112.4059756097561,"00.01:34:06",94.09999999999999,"2023-07-22","07:57:05"
"58-19-75-80",2.494899713467049,12.14,.34,6.165,12.41,1.57,6.65,2.556551724137931,41.17,6.042600574712644,1.35,64.7,1.98,2.561504297994269,2.65,164.7805563103119,"00.02:10:08",130.1333333333333,"2023-07-22","09:29:08"
"29-86-85-66",1.33,13.42,.8100000000000001,3.55,17.48,2.19,8.369999999999999,5,23.14,5.74,.9617211948790896,23.53,1.83,3.71,3.07,114.1317211948791,"00.01:58:40",118.6666666666667,"2023-07-21","06:02:28"
"75-69-40-10",1.81,19.93,.87,4.36,19.56,.07,6.093055954088952,2.556551724137931,17.46,4.045,.54,21.408,3.51,3.31,5.34,110.8626076782269,"00.02:55:51",175.85,"2023-07-25","10:35:24"
"44-12-79-34",1.32,18.39,.9,4.07,19.56,2.78,9.184999999999999,5.12,20.68,5.33,.9617211948790896,12.16,2.42,2.49,5.07,110.4367211948791,"00.02:16:47",136.7833333333333,"2023-07-22","06:09:27"
"91-78-46-88",2.67,13.44,1.78,5.29,24.015,.12,7.29,4.37,14.86,5.54,.9617211948790896,5.19,2.189914040114613,2.98,3.737280575539568,94.43391581053326,"00.01:41:46",101.7666666666667,"2023-07-21","10:30:08"
"37-25-02-09",1.52,12.11,.34,3.22,13.76,3.22,4.89,4.01,25.85136494252874,5.24,.79,14.98,2.189914040114613,2.84,3.19,98.15127898264335,"00.02:25:16",145.2666666666667,"2023-07-22","08:12:03"
"88-73-32-16",1.59,10.94,.9398297872340425,2.76,13.86,5.68,4.61,2.556551724137931,23.19,4.47,.66,36.32,1.73,1.32,3.737280575539568,114.3636620869115,"00.01:43:05",103.0833333333333,"2023-07-25","11:51:30"
"55-56-00-41",1.31,15.28954022988506,.9398297872340425,2.35,14.09,2.28,4.35,2.63,21.46,4.2,1.36,5.2,1.5,3.14,2.87,82.9693700171191,"00.01:41:29",101.4833333333333,"2023-07-22","09:20:07"
