interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"36-18-65-12","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","distrust","Worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Very worried","Worried","Worried"
"42-45-66-86","Agree","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"44-14-86-31","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Agree","Disagree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Disagree","Agree","Agree","trust","trust","indifferent","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"84-19-29-35","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","trust","trust","indifferent","strongly trust","indifferent","Not at all worried","Very worried","Not at all worried","Worried","Very worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"39-19-67-67","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","trust","trust","trust","trust","distrust","Slightly worried","Slightly worried","Not at all worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Slightly worried"
"43-82-97-85","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Slightly worried","Not at all worried","Worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"91-14-48-53","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried"
"20-26-28-94","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","indifferent","Worried","Worried","Worried","Not at all worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"23-89-23-81","Agree","Agree","Indifferent (neither nor)","Disagree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","trust","trust","Worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"52-40-25-11","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Worried","Worried","Worried"
"58-44-00-29","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Extremely worried","Very worried","Very worried","Extremely worried"
"94-81-60-01","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Not at all worried","Worried","Slightly worried","Very worried","Worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"00-76-76-29","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Strongly disagree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","indifferent","distrust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"30-24-92-73","Strongly agree","Agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Disagree","strongly distrust","distrust","indifferent","strongly distrust","strongly distrust","Slightly worried","Very worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"23-53-41-46","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Worried","Extremely worried","Worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"62-55-13-64","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"42-85-64-91","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"90-50-65-07","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"54-70-24-21","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"38-66-21-90","Agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","distrust","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"32-53-90-85","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","strongly trust","indifferent","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"67-43-43-96","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","trust","trust","strongly trust","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried"
"30-12-86-30","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Worried","Worried","Worried","Very worried","Very worried","Extremely worried"
"18-64-04-51","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","strongly trust","strongly trust","trust","trust","indifferent","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
