interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"31-67-19-52","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","competition for firewood"
"31-67-19-52","Wood for charcoal production",20,"Gorogoro","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","tree depletion"
"31-67-19-52","Honey",5,"Tins (eg milk tins)","","Yes",2,"Liters","","No",700,"No",,"Slight increase","Slight increase","people has realized there is economic importance in honey production",""
"85-11-91-18","Firewood",24,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"85-11-91-18","Medicinal plants",12,"Liters","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Deforestation"
"38-04-18-34","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"38-04-18-34","Wild fruits",1,"Debe","","No",,,"",,,"No",,"The same","The same","",""
"34-73-96-50","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","large population results to decrease of availability of trees"
"34-73-96-50","Honey",4,"Liters","","Yes",4,"Liters","","No",300,"No",,"Slight decrease","Slight decrease","","large population results to decrease in honey"
"93-29-80-09","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","indiscriminate clearance"
"63-89-80-49","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal production has reduced tree species that could be used as forewood"
"63-89-80-49","Wood for charcoal production",5,"90 kg bag","","Yes",4,"90 kg bag","","No",500,"No",,"Massive decrease","Massive decrease","","forest has intensively degraded"
"97-84-26-58","Firewood",262,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"44-14-26-56","Firewood",300,"Bunches","","Yes",10,"Bunches","","No",50,"No",,"The same","Slight decrease","",""
"44-14-26-56","Wood for charcoal production",108,"Numbers","","Yes",108,"Numbers","","Yes",500,"No",,"Slight decrease","Massive decrease","","Deforestation"
"01-78-65-09","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"77-02-48-37","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"46-96-59-64","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"46-96-59-64","Timber or poles",200,"Kilograms","","No",,,"",,,"Yes",20000,"Massive decrease","Massive decrease","","charcoal burning"
"01-51-99-07","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","farms are opened up"
"01-51-99-07","Wood for charcoal production",4,"50 kg bag","","Yes",4,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","logs would be depleted"
"01-51-99-07","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","depleted material"
"39-75-97-43","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","forest cover reduced"
"39-75-97-43","Medicinal plants",5,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight increase","the mwarubaini continues to be grown",""
"11-52-82-38","Firewood",1104,"Bale / Bundle","","Yes",672,"Bale / Bundle","","No",150,"No",,"Slight decrease","Massive decrease","","deforestation, charcoal burning"
"11-52-82-38","Timber or poles",10,"Numbers","","No",,,"",,,"Yes",5000,"Slight decrease","Massive decrease","","deforestation, charcoal burning"
"19-06-13-08","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","availability of prosopis species  the area.",""
"74-04-26-51","Firewood",48,"Bale / Bundle","","No",,,"",,,"Yes",1000,"Slight decrease","Massive decrease","","charcoal burning"
"37-83-74-10","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis species in the area",""
"37-83-74-10","Wood for charcoal production",24,"Bale / Bundle","","No",,,"",,,"Yes",6000,"Massive increase","Massive increase","increased prosopis species in the area",""
"39-40-38-02","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","clearing trees for human settlements",""
"39-40-38-02","Medicinal plants",4,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing vegetation  for crop production"
"14-71-87-39","Firewood",15,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"14-71-87-39","Wood for charcoal production",10,"90 kg bag","","Yes",9,"90 kg bag","","No",550,"No",,"The same","Slight decrease","",""
"86-00-55-84","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","depleting"
"86-00-55-84","Wood for charcoal production",20,"90 kg bag","","Yes",15,"90 kg bag","","No",500,"No",,"The same","Slight decrease","",""
"86-00-55-84","Timber or poles",80,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight increase","the trees (prosobis) continues to grow",""
"76-73-19-09","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation,restrictions from forest rangers"
"17-23-66-97","Firewood",96,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"17-23-66-97","Medicinal plants",4,"Bale / Bundle","","No",,,"",,,"Yes",400,"Slight decrease","Slight decrease","","extinction of some medicinal plants"
"71-45-81-79","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"53-00-83-03","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis species,unlimited to eradicate it completely",""
"70-80-16-39","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","more human activities"
"11-00-74-85","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","drought and charcoal burning"
"16-44-32-23","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis in the area",""
"49-09-04-04","Firewood",20,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","land owners restrictions"
"49-09-04-04","Wood for charcoal production",15,"90 kg bag","","Yes",13,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","land owners restrictio, legal regulations"
"49-09-04-04","Medicinal plants",1,"Kilograms","","No",,,"",,,"No",,"The same","Slight decrease","",""
"49-09-04-04","Honey",5,"Kilograms","","Yes",3,"Kilograms","","Yes",350,"No",,"Slight increase","The same","flower cover continues to reduce",""
"33-01-13-01","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of vegetation and trees for human settlements"
"33-01-13-01","Wood for charcoal production",40,"Numbers","","Yes",8,"Numbers","","No",2000,"No",,"Slight decrease","Massive decrease","","getting permits for tree cutting is difficult"
"65-53-51-27","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Mass destruction of trees"
"64-11-62-56","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increase in population"
"79-53-04-50","Firewood",192,"25kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increased cutting of trees for charcoal burning activity"
"79-53-04-50","Wood for charcoal production",36,"50 kg bag","","Yes",36,"50 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","Increased charcoal burning activities in the area"
"14-13-86-20","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"14-13-86-20","Wood for charcoal production",30,"90 kg bag","","Yes",28,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","defforestation"
"19-99-67-92","Firewood",48,"Bale / Bundle","","No",,,"",,,"Yes",4800,"Slight decrease","Slight decrease","","restrictions from land owners"
"65-80-65-49","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increased fencing of own plots for farming"
"65-80-65-49","Wood for charcoal production",14,"50 kg bag","","Yes",144,"50 kg bag","","No",500,"Yes",24000,"Slight decrease","Massive decrease","","Increased cutting of prosopis trees for farming and charcoal burning"
"08-76-57-31","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight decrease","if less rainfall is experienced prolong",""
"08-76-57-31","Wood for charcoal production",96,"50 kg bag","","Yes",96,"50 kg bag","","No",500,"Yes",14400,"Slight increase","Slight decrease","Increased dependency on charcoal burning",""
"02-57-88-54","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","scarce"
"02-57-88-54","Wood for charcoal production",10,"90 kg bag","","Yes",4,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","reduction in tree for charcoal"
"36-87-83-91","Firewood",336,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"36-87-83-91","Wood for charcoal production",500,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"76-21-46-00","Wood for charcoal production",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"76-21-46-00","Honey",1,"Debe","","Yes",4,"Kilograms","","No",300,"Yes",300,"Slight decrease","Massive decrease","","defforestation"
"63-02-11-31","Firewood",168,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"63-02-11-31","Honey",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"45-95-07-81","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"45-95-07-81","Wood for charcoal production",100,"Numbers","","No",,,"",,,"No",,"The same","Slight decrease","",""
"45-95-07-81","Honey",10,"Debe","","Yes",5000,"Debe","","No",1250,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"15-84-79-29","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"52-10-39-37","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","many users"
"57-47-06-86","Firewood",100,"Bunches","","No",,,"",,,"Yes",2000,"Slight decrease","Massive decrease","","deforestration"
"70-03-65-67","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","due to population growth"
"70-03-65-67","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"70-03-65-67","Honey",2,"Liters","","Yes",2,"Liters","","No",400,"No",,"Slight decrease","The same","","due to population growth"
"48-58-26-00","Firewood",336,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"48-58-26-00","Wood for charcoal production",200,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"48-53-15-07","Firewood",1000,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"44-97-24-07","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"44-97-24-07","Wood for charcoal production",25,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland  and charcoal burning"
"44-97-24-07","Timber or poles",20,"Other (please specify)","pieces","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland"
"63-58-57-56","Firewood",350,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"50-43-62-27","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"50-43-62-27","Sand, stone, mud",4,"Wheelbarrow","","Yes",4,"Numbers","","No",50,"Yes",200,"Slight decrease","Massive decrease","","too much harvesting"
"80-45-95-05","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"63-29-07-40","Firewood",5,"Bale / Bundle","","Yes",1,"Bale / Bundle","","No",500,"No",,"Massive decrease","Massive decrease","","vegetation clearance"
"63-29-07-40","Wood for charcoal production",10,"90 kg bag","","Yes",5,"90 kg bag","","No",500,"No",,"Massive decrease","Massive decrease","","deforestation"
"54-48-29-18","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"50-16-00-20","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"50-16-00-20","Wood for charcoal production",10,"90 kg bag","","Yes",10,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","population growth"
"50-16-00-20","Honey",5,"Liters","","Yes",5,"Liters","","No",300,"No",,"The same","The same","",""
"45-36-57-50","Firewood",336,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","deforestation through charcoal burning"
"49-75-44-53","Firewood",336,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","low population growth",""
"49-75-44-53","Wood for charcoal production",504,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"35-67-10-08","Firewood",1,"90 kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the daily destruction of the habitat shall lead to resource scarcity"
"35-67-10-08","Wood for charcoal production",3,"90 kg bag","","Yes",2,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","deforestation"
"12-79-91-83","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"19-90-00-01","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"29-86-40-08","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","charcoal burning"
"29-86-40-08","Honey",2,"Gorogoro","","Yes",2,"Gorogoro","","No",600,"Yes",0,"Massive decrease","Massive decrease","","lack of rain"
"10-69-61-22","Firewood",200,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"73-57-30-20","Firewood",336,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal burning"
"73-57-30-20","Wood for charcoal production",300,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"98-91-04-48","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis species in the area",""
"74-01-41-82","Firewood",240,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"74-01-41-82","Wood for charcoal production",120,"Other (please specify)","sacks","Yes",84,"Other (please specify)","Sacks","Yes",500,"No",,"Slight decrease","Massive decrease","","Deforestation"
"30-00-59-90","Firewood",250,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"30-00-59-90","Wood for charcoal production",12,"Other (please specify)","sacks","Yes",12,"Other (please specify)","sacks","Yes",400,"No",,"Slight decrease","Massive decrease","","Deforestation"
"66-77-39-39","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"35-78-11-70","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Increase in charcoal production in the area."
"75-25-98-04","Firewood",4,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis and acacia in the area",""
"09-00-12-98","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"09-00-12-98","Medicinal plants",5,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation, climate change"
"13-38-59-03","Firewood",5,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight decrease","prosobis trees continues to grow",""
"13-38-59-03","Wood for charcoal production",20,"90 kg bag","","Yes",19,"90 kg bag","","No",500,"No",,"Slight increase","Slight decrease","prosobis tree continues to grow",""
"13-38-59-03","Timber or poles",10,"Numbers","","No",,,"",,,"No",,"Slight increase","The same","prosobis trees continus to grow",""
"26-77-14-31","Firewood",672,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of trees and vegetation  for farming"
"04-52-21-75","Firewood",10,"Bunches","","No",,,"",,,"No",,"Slight increase","Slight increase","prosobisvoften dries up",""
"04-52-21-75","Wood for charcoal production",50,"90 kg bag","","Yes",50,"90 kg bag","","No",500,"No",,"Slight decrease","Slight decrease","","trees continus depletting"
"04-52-21-75","Timber or poles",30,"Numbers","","No",,,"",,,"No",,"Slight decrease","Slight increase","","prosobis cover"
"04-52-21-75","Medicinal plants",5,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the products depletes"
"49-10-89-14","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight decrease","prosobis increased",""
"49-10-89-14","Wood for charcoal production",40,"90 kg bag","","Yes",40,"90 kg bag","","No",550,"No",,"Slight decrease","Massive decrease","","charcoal burners are many"
"15-13-85-83","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","clearing of cropland",""
"15-13-85-83","Timber or poles",40,"Other (please specify)","pieces","No",,,"",,,"No",,"Slight increase","Massive decrease","clearing of cropland",""
"81-99-34-25","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increase prosopis in the area",""
"96-35-08-20","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","clearing vegetation and trees for crop cultivation"
"96-35-08-20","Medicinal plants",5,"Bunches","","No",,,"",,,"Yes",600,"Slight decrease","Massive decrease","","extinction of some medicinal trees"
"78-02-12-77","Firewood",50,"50 kg bag","","No",,,"",,,"No",,"Massive increase","Slight decrease","Increased cutting of prosopis trees for charcoal production",""
"78-02-12-77","Wood for charcoal production",100,"50 kg bag","","Yes",100,"50 kg bag","","No",500,"Yes",12000,"Massive increase","Slight increase","Cutting of trees for agriculture activities",""
"66-37-18-93","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase"
"66-37-18-93","Timber or poles",30,"Other (please specify)","pieces","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase and clearing of land for crop use"
"77-89-79-33","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"77-89-79-33","Wood for charcoal production",10,"90 kg bag","","Yes",3,"90 kg bag","","No",500,"No",,"Slight decrease","Massive decrease","","charcoal  burning"
"09-97-47-73","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","charcoal burning"
"62-45-31-86","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"96-13-78-99","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"25-35-15-07","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","population growth"
"25-35-15-07","Honey",8,"Liters","","Yes",8,"Liters","","No",300,"No",,"Slight decrease","Slight decrease","","population growth"
"10-80-25-79","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"10-80-25-79","Wild fruits",50,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Increased population"
"46-89-14-96","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","too much users"
"46-89-14-96","Wild fruits",2,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","extinction of the species"
"80-24-04-77","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Effects of population growth"
"26-82-89-21","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"22-43-50-27","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","many users"
"22-43-50-27","Wild fruits",2,"Tins (eg milk tins)","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","tree distinction"
"41-41-55-55","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","many users"
"41-41-55-55","Wild fruits",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","extinction of the trees"
"26-69-32-41","Firewood",72,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Deforestation and prolonged Drought which does not allow trees to grow"
"26-69-32-41","Wood for charcoal production",48,"100 kg bag","","Yes",30,"100 kg bag","","Yes",400,"No",,"Slight decrease","Massive decrease","","Deforestation"
"68-81-12-32","Firewood",80,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"68-81-12-32","Wood for charcoal production",108,"100 kg bag","","Yes",50,"100 kg bag","","Yes",400,"No",,"Slight decrease","Massive decrease","","Deforestation"
"46-49-14-82","Firewood",80,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"92-16-89-27","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","defforestation"
"92-16-89-27","Wood for charcoal production",10,"90 kg bag","","Yes",10,"90 kg bag","","Yes",800,"No",,"Slight decrease","Massive decrease","","defforestation"
"01-28-41-84","Firewood",96,"90 kg bag","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","defforestation"
"01-28-41-84","Wood for charcoal production",120,"90 kg bag","","Yes",120,"90 kg bag","","Yes",500,"No",,"Slight increase","Slight decrease","faster growth rate of prosopis",""
"23-46-40-42","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","defforestation"
"23-46-40-42","Wood for charcoal production",15,"90 kg bag","","Yes",15,"90 kg bag","","Yes",800,"No",,"Slight decrease","Massive decrease","","defforestation"
"07-56-93-09","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"40-07-12-46","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight increase","Massive increase","upoming grown prosobis species",""
"40-07-12-46","Medicinal plants",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","The plants are yet to be extinct through encroachments"
"68-88-48-96","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","The same","There is increased growth and spread of prosopis juliflora trees.",""
"86-70-18-69","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Slight decrease","increased cutting down of prosopis trees for farming activities",""
"82-09-53-31","Firewood",1,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population growth"
"10-84-11-85","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-36-47-93","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"40-02-31-47","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"35-25-14-79","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","drought"
"96-32-88-00","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increasing population, deforestation"
"30-07-79-13","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"05-61-96-62","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland and population increase at a higher rate"
"05-61-96-62","Wood for charcoal production",25,"Bale / Bundle","","No",,,"",,,"Yes",9000,"Slight decrease","Massive decrease","","clearing of bushes for cropland"
"05-61-96-62","Timber or poles",100,"Other (please specify)","pieces","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland"
"37-32-16-74","Firewood",108,"Bunches","","No",,,"",,,"No",,"The same","Slight decrease","",""
"37-32-16-74","Timber or poles",72,"Bunches","","Yes",72,"Bunches","","No",100,"No",,"Slight decrease","Massive decrease","","Deforestation"
"06-96-64-70","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","prosopsis trees have made bushes with firewood difficult to access"
"74-21-41-84","Firewood",108,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"82-96-41-85","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","clearing of cropland",""
"82-96-41-85","Wood for charcoal production",24,"Bale / Bundle","","No",,,"",,,"Yes",1000,"Slight increase","Massive decrease","clearing of cropland and population increase",""
"82-96-41-85","Timber or poles",80,"Other (please specify)","pieces","Yes",10,"Other (please specify)","pieces","No",150,"No",,"Slight decrease","Massive decrease","","clearing of cropland  and increase in population"
"58-44-33-27","Firewood",5,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"88-25-56-87","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","prosopsis trees are rapidly growing and that's what we use as firewood",""
"88-25-56-87","Medicinal plants",5,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","extinction of some medicinal plants"
"86-98-25-96","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase and clearing of cropland"
"86-98-25-96","Wood for charcoal production",150,"Bale / Bundle","","No",,,"",,,"Yes",10000,"Slight decrease","Massive decrease","","clearing of cropland and population increase"
"86-98-25-96","Timber or poles",30,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing of cropland and population increase"
"09-54-26-75","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","persistence in drought will reduce the tree cover hence making firewood scarce as demand goes up"
"41-61-78-73","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population growth"
"90-86-53-30","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","trees will be destroyed completely"
"90-86-53-30","Wood for charcoal production",3,"90 kg bag","","Yes",3,"90 kg bag","","No",450,"No",,"Massive decrease","Massive decrease","","tree cover reduction"
"16-75-57-30","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"60-19-22-98","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","tree cover will be depleting as years come"
"97-29-58-98","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"Massive increase","Massive increase","increased prosopis in the area",""
"51-48-94-50","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","deforestation"
"97-20-59-08","Firewood",52,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase and clearing of forest for farming"
"97-20-59-08","Wood for charcoal production",10,"Bale / Bundle","","No",,,"",,,"Yes",10000,"Slight decrease","Massive decrease","","population increase and clearing of cropland"
"97-20-59-08","Timber or poles",40,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population increase and clearing of cropland"
"21-43-02-41","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"82-77-24-98","Firewood",192,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","increasing population,rural urban migration"
"68-99-96-16","Firewood",672,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","clearing  of trees for crop cultivation"
"47-95-59-62","Firewood",72,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"86-57-96-89","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","reduction of forest cover as a result of human activities"
"86-57-96-89","Wild fruits",12,"Gorogoro","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","extinction of the plant species"
"68-47-81-44","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","population  increase and land demarcation"
