interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"49-70-00-09","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","Agree","Strongly agree","Disagree","Agree","Agree","Indifferent (neither nor)","Agree","strongly trust","trust","indifferent","trust","trust","Very worried","Worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Extremely worried","Worried","Slightly worried"
"06-94-49-47","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Disagree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","indifferent","indifferent","indifferent","trust","strongly distrust","Not at all worried","Extremely worried","Worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"19-04-54-37","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","trust","trust","trust","trust","indifferent","Very worried","Worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Very worried","Slightly worried","Not at all worried"
"59-57-12-16","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","trust","trust","indifferent","indifferent","trust","Worried","Slightly worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried"
"49-28-72-36","Agree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","trust","trust","distrust","distrust","strongly trust","Worried","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Slightly worried","Very worried"
"93-14-44-32","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","indifferent","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"51-90-88-91","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","trust","strongly trust","trust","trust","trust","Slightly worried","Very worried","Extremely worried","Extremely worried","Very worried","Worried","Very worried","Very worried","Extremely worried","Slightly worried"
"12-47-74-84","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","distrust","distrust","Slightly worried","Not at all worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"66-45-27-28","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","trust","indifferent","distrust","distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Extremely worried","Slightly worried"
"61-66-59-51","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Slightly worried","Extremely worried","Worried"
"78-64-43-02","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","distrust","distrust","Very worried","Not at all worried","Extremely worried","Very worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"09-79-38-80","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Disagree","indifferent","trust","distrust","distrust","trust","Very worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Extremely worried","Not at all worried"
"03-23-67-97","Agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Disagree","distrust","trust","distrust","trust","strongly trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Not at all worried","Slightly worried"
"84-81-25-13","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","trust","Slightly worried","Worried","Slightly worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried"
"01-19-86-40","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Strongly disagree","strongly trust","strongly trust","distrust","trust","trust","Very worried","Extremely worried","Very worried","Extremely worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Worried","Slightly worried"
"69-16-25-63","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"58-95-91-31","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","distrust","trust","Very worried","Very worried","Extremely worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Very worried","Not at all worried"
"11-58-78-70","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","trust","trust","distrust","trust","strongly trust","Slightly worried","Very worried","Very worried","Worried","Slightly worried","Very worried","Not at all worried","Not at all worried","Extremely worried","Slightly worried"
"41-24-59-26","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","distrust","trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"98-97-38-21","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"92-08-97-62","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"59-21-82-77","Agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Strongly agree","Agree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","indifferent","indifferent","indifferent","trust","strongly trust","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Extremely worried","Not at all worried","Slightly worried","Very worried"
"80-20-31-51","Agree","Agree","Disagree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","strongly distrust","distrust","trust","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Worried","Very worried","Slightly worried","Extremely worried","Not at all worried"
"33-11-85-60","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","indifferent","trust","indifferent","trust","distrust","Very worried","Not at all worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried"
"06-48-61-69","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"12-93-60-92","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Very worried","Very worried","Worried","Worried","Worried","Very worried","Very worried","Worried","Worried"
