interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"99-72-02-18","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Slightly worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"76-93-76-77","Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Indifferent (neither nor)","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"25-81-57-24","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","indifferent","trust","indifferent","indifferent","strongly distrust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Very worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"18-66-56-26","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","strongly trust","strongly trust","strongly trust","indifferent","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"38-35-03-16","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Worried"
"87-43-13-02","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","indifferent","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"06-72-27-90","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","distrust","trust","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Extremely worried","Very worried","Slightly worried","Extremely worried"
"10-09-48-91","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","strongly trust","strongly trust","strongly trust","Worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"89-20-17-64","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Slightly worried","Worried","Not at all worried"
"61-30-29-22","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Slightly worried","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"32-64-82-60","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"05-69-71-03","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Not at all worried"
"62-54-48-69","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Strongly disagree","Agree","Agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","strongly distrust","strongly distrust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"40-71-41-17","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"59-04-18-69","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Extremely worried"
"99-19-59-36","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Worried","Worried","Worried","Worried","Not at all worried"
"66-80-07-88","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Not at all worried","Slightly worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"33-91-72-59","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Worried","Worried","Slightly worried","Worried","Slightly worried"
"79-95-75-64","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Very worried","Worried","Very worried","Worried"
"36-27-38-94","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried"
"20-85-41-55","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Extremely worried","Slightly worried","Worried","Worried"
"99-41-30-80","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Worried","Slightly worried","Extremely worried"
"71-06-23-24","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","trust","strongly trust","indifferent","strongly trust","strongly distrust","Worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"89-01-00-04","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","trust","Worried","Worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"00-37-37-14","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Very worried","Very worried","Worried","Very worried"
"74-41-47-70","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"52-43-66-41","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Very worried"
"83-13-77-99","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly distrust","trust","strongly distrust","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"61-91-44-04","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","strongly trust","strongly trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried"
"61-31-17-62","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"01-73-77-56","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"47-87-04-23","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","indifferent","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"46-77-22-22","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Slightly worried","Not at all worried","Slightly worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"54-46-59-23","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"47-72-11-03","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"75-19-56-83","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried"
"17-63-18-37","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Not at all worried","Very worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"36-67-78-55","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"57-94-56-04","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Very worried"
"50-78-72-42","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Very worried","Very worried"
"39-32-15-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"83-43-24-20","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","strongly distrust","strongly distrust","trust","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"86-15-33-66","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried","Worried","Worried","Worried"
"44-68-45-91","Agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Slightly worried","Very worried","Very worried","Not at all worried","Extremely worried"
"92-79-83-19","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"84-11-52-01","Disagree","Strongly agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried"
"04-80-79-59","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Slightly worried","Extremely worried","Worried","Worried","Extremely worried"
"86-90-94-39","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Not at all worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried"
"60-18-28-01","Strongly agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","trust","Very worried","Very worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Worried","Slightly worried","Extremely worried"
"95-75-71-60","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried"
"92-06-91-29","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried"
"54-44-90-07","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","trust","indifferent","trust","trust","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Slightly worried","Worried"
"03-23-51-60","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"00-90-52-98","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Very worried"
"94-81-42-69","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","distrust","strongly trust","trust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried","Worried","Not at all worried","Very worried"
"93-63-81-71","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Worried","Very worried","Extremely worried","Slightly worried","Not at all worried"
"98-80-95-52","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"43-02-26-99","Agree","Agree","Agree","Disagree","Strongly disagree","Agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","indifferent","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"53-75-34-84","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Not at all worried"
"27-49-80-27","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"33-72-39-68","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried","Worried","Worried"
"17-79-25-12","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Slightly worried","Worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"74-51-58-80","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"22-03-45-06","Strongly agree","Strongly agree","Strongly disagree","Disagree","Strongly agree","Agree","Disagree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","distrust","strongly trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried","Worried","Not at all worried","Worried"
"29-14-83-70","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried","Very worried","Worried"
"54-67-39-05","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Slightly worried"
"72-58-55-05","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Not at all worried"
"04-15-15-88","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"27-95-56-36","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Slightly worried","Worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"53-49-41-59","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","Indifferent (neither nor)","Strongly disagree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Disagree","strongly trust","strongly trust","strongly trust","trust","trust","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Not at all worried","Very worried","Not at all worried","Not at all worried","Not at all worried"
"39-17-22-92","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Slightly worried","Worried","Slightly worried"
"74-39-55-58","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","indifferent","trust","Worried","Very worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Extremely worried","Very worried","Not at all worried","Extremely worried"
"26-22-03-23","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","indifferent","indifferent","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"09-03-01-05","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"15-07-16-66","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Disagree","Disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","strongly distrust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"06-67-11-07","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Not at all worried","Slightly worried","Very worried","Very worried","Worried"
