interview__key,r_infu__id,as07__1,as07__2,as07__3,as07__4,as07__5,as07__6,as07__7,as07__8,as07__9,as07__96,as07__n88,as07__n99,as07_oth,network_mostinf_gender,network_mostinf_eth,network_eth_oth,network_mostinf_agegrp,as08,as09
"61-30-29-22",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",4,4
"32-64-82-60",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",28,2
"32-64-82-60",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",20,0
"32-64-82-60",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",28,0
"05-69-71-03",1,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 30s",8,2
"05-69-71-03",2,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",5,2
"05-69-71-03",3,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Mbunda","","In their 30s",7,2
"62-54-48-69",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","lozi","In their 20s",5,1
"62-54-48-69",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",7,1
"40-71-41-17",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",29,4
"40-71-41-17",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",20,2
"40-71-41-17",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Makoma","","In their 40s",14,2
"59-04-18-69",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",14,2
"59-04-18-69",2,"No","Yes","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 50s",3,3
"59-04-18-69",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",2,2
"99-19-59-36",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","mukwamulonga","&gt;70",29,29
"99-19-59-36",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","mukwamulonga","In their 50s",25,20
"99-19-59-36",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other, Specify","mukwamulonga","In their 40s",29,25
"66-80-07-88",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",3,1
"66-80-07-88",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 40s",4,1
"66-80-07-88",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 40s",4,2
"33-91-72-59",1,"No","No","No","Yes","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",6,4
"33-91-72-59",2,"No","Yes","No","No","Yes","No","No","No","Yes","No","No","No",,"Men","Mbunda","","In their 40s",2,4
"33-91-72-59",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",8,4
"79-95-75-64",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,3
"79-95-75-64",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",2,2
"79-95-75-64",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",18,1
"36-27-38-94",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 20s",15,3
"36-27-38-94",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","In their 20s",10,1
"20-85-41-55",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",7,7
"20-85-41-55",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",20,15
"20-85-41-55",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",8,8
"99-41-30-80",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",1,0
"99-41-30-80",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",16,4
"99-41-30-80",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",3,0
"71-06-23-24",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 60s",2,0
"71-06-23-24",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","In their 60s",10,0
"71-06-23-24",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",6,0
"89-01-00-04",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",5,5
"89-01-00-04",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",0,0
"89-01-00-04",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",15,0
"00-37-37-14",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",18,5
"00-37-37-14",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",0,0
"00-37-37-14",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",3,2
"74-41-47-70",1,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Mbunda","","&gt;70",8,0
"74-41-47-70",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","mukwamulonga","&gt;70",25,2
"74-41-47-70",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Other, Specify","mukwamulonga","In their 50s",4,0
"52-43-66-41",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",2,2
"52-43-66-41",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Tonga","In their 40s",5,4
"52-43-66-41",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",6,2
"83-13-77-99",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 30s",10,7
"83-13-77-99",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 30s",15,7
"83-13-77-99",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",5,7
"61-91-44-04",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",10,0
"61-91-44-04",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Subia","","In their 40s",20,2
"61-91-44-04",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","In their 30s",10,1
"61-31-17-62",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Totela","","In their 20s",20,20
"61-31-17-62",2,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 50s",10,5
"01-73-77-56",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",2,3
"01-73-77-56",2,"No","No","No","No","Yes","Yes","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",2,3
"01-73-77-56",3,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 20s",2,3
"47-87-04-23",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Mbunda","","In their 30s",15,5
"47-87-04-23",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Mbunda","","In their 20s",4,1
"46-77-22-22",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",5,5
"46-77-22-22",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",4,4
"46-77-22-22",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 30s",20,20
"54-46-59-23",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Totela","","In their 30s",25,2
"54-46-59-23",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","&gt;70",15,3
"54-46-59-23",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",20,2
"47-72-11-03",1,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Tonga","In their 40s",3,2
"47-72-11-03",2,"No","Yes","No","Yes","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",2,2
"47-72-11-03",3,"No","No","No","No","Yes","No","Yes","No","Yes","No","No","No",,"Men","Other, Specify","lozi","In their 40s",28,2
"75-19-56-83",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",28,3
"17-63-18-37",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,6
"17-63-18-37",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",6,6
"17-63-18-37",3,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Men","Totela","","In their 50s",5,6
"36-67-78-55",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","lozi","In their 50s",29,29
"36-67-78-55",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",4,29
"36-67-78-55",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",2,2
"57-94-56-04",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 40s",20,5
"57-94-56-04",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 40s",17,6
"50-78-72-42",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","In their 50s",2,0
"39-32-15-43",1,"No","No","Yes","No","No","No","Yes","No","No","No","No","No",,"Women","Luvale","","In their 60s",29,13
"39-32-15-43",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","&gt;70",29,6
"39-32-15-43",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","In their 20s",20,20
"83-43-24-20",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 30s",1,1
"83-43-24-20",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 50s",1,0
"86-15-33-66",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",10,2
"86-15-33-66",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",3,1
"86-15-33-66",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 60s",3,2
"44-68-45-91",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 40s",10,10
"44-68-45-91",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Shanjo","","In their 30s",15,5
"44-68-45-91",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Shanjo","","In their 50s",25,10
"92-79-83-19",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",25,4
"92-79-83-19",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",15,0
"92-79-83-19",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",24,0
"84-11-52-01",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Shanjo","","In their 60s",10,6
"84-11-52-01",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Shanjo","","In their 50s",6,3
"84-11-52-01",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Shanjo","","In their 40s",18,7
"04-80-79-59",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 40s",16,5
"04-80-79-59",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 50s",10,8
"04-80-79-59",3,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Women","Subia","","In their 40s",3,0
"86-90-94-39",1,"No","Yes","No","No","Yes","No","No","No","No","No","No","No",,"Women","Luvale","","In their 50s",0,0
"86-90-94-39",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Luvale","","In their 50s",3,1
"86-90-94-39",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","In their 50s",5,1
"60-18-28-01",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mashi","","In their 60s",4,4
"60-18-28-01",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 50s",4,4
"95-75-71-60",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Makoma","","In their 50s",28,4
"95-75-71-60",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Makoma","","In their 50s",28,4
"95-75-71-60",3,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Makoma","","In their 40s",28,4
"92-06-91-29",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",2,2
"92-06-91-29",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",4,4
"92-06-91-29",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",2,2
"54-44-90-07",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",2,2
"54-44-90-07",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 40s",25,20
"54-44-90-07",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",23,20
"03-23-51-60",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",0,0
"03-23-51-60",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Lozi","In their 40s",25,10
"03-23-51-60",3,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","&gt;70",8,0
"00-90-52-98",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 50s",0,0
"94-81-42-69",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","&gt;70",4,4
"94-81-42-69",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 50s",8,5
"93-63-81-71",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","&gt;70",4,0
"93-63-81-71",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 60s",4,0
"93-63-81-71",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Totela","","In their 60s",10,1
"98-80-95-52",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kwamulonga","In their 60s",9,9
"98-80-95-52",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kwangwa","In their 50s",8,8
"98-80-95-52",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","kwamulonga","In their 50s",9,7
"43-02-26-99",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",1,1
"43-02-26-99",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",1,1
"53-75-34-84",1,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",25,4
"53-75-34-84",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",3,4
"53-75-34-84",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",2,4
"27-49-80-27",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 50s",3,3
"27-49-80-27",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 50s",3,2
"27-49-80-27",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Nyengo","","In their 50s",2,2
"33-72-39-68",1,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Totela","","In their 60s",10,1
"33-72-39-68",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",15,2
"33-72-39-68",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mafwe","","In their 60s",6,3
"17-79-25-12",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other, Specify","Kwandi","In their 50s",29,29
"17-79-25-12",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","kwandi","In their 50s",29,29
"74-51-58-80",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Tonga","In their 30s",8,0
"22-03-45-06",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Shanjo","","In their 40s",0,0
"22-03-45-06",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 60s",29,20
"22-03-45-06",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Shanjo","","&gt;70",5,5
"29-14-83-70",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 30s",3,3
"29-14-83-70",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",20,19
"29-14-83-70",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,18
"54-67-39-05",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Luvale","","In their 40s",2,2
"54-67-39-05",2,"No","No","No","No","No","Yes","No","No","No","No","No","No",,"Women","Luvale","","In their 30s",4,1
"72-58-55-05",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 60s",3,1
"72-58-55-05",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 30s",5,2
"72-58-55-05",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 50s",3,0
"04-15-15-88",1,"No","Yes","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",28,5
"04-15-15-88",2,"No","No","No","No","Yes","Yes","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",28,5
"04-15-15-88",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 40s",12,5
"27-95-56-36",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",8,8
"27-95-56-36",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Makwangwa","In their 50s",9,8
"27-95-56-36",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","makwangwa","In their 50s",6,4
"53-49-41-59",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","kwamulonga","In their 50s",1,1
"53-49-41-59",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Other, Specify","kwamulonga","In their 60s",20,9
"39-17-22-92",1,"Yes","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",3,5
"39-17-22-92",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",5,5
"39-17-22-92",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",4,5
"74-39-55-58",1,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",22,4
"74-39-55-58",2,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 60s",12,2
"74-39-55-58",3,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",3,3
"26-22-03-23",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 50s",15,6
"26-22-03-23",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Mbunda","","In their 20s",10,4
"26-22-03-23",3,"No","No","No","Yes","No","No","No","No","No","No","No","No",,"Women","Nyengo","","In their 40s",8,2
"09-03-01-05",1,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",28,2
"09-03-01-05",2,"No","No","No","Yes","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",16,2
"09-03-01-05",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 20s",15,2
"15-07-16-66",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",2,1
"15-07-16-66",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 40s",2,2
"15-07-16-66",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 30s",2,2
"06-67-11-07",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Totela","","&gt;70",1,0
"06-67-11-07",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",20,2
"06-67-11-07",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",10,2
"66-85-51-19",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 40s",25,1
"66-85-51-19",2,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 30s",20,2
"66-85-51-19",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Mbunda","","In their 30s",15,1
"62-23-34-43",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Shanjo","","In their 40s",10,2
"62-23-34-43",2,"No","No","No","No","No","No","No","No","Yes","No","No","No",,"Men","Totela","","&gt;70",5,0
"62-23-34-43",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Totela","","In their 40s",10,2
"40-89-37-32",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,2
"40-89-37-32",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 30s",28,4
"40-89-37-32",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 40s",20,4
"47-88-11-20",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",6,2
"47-88-11-20",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Totela","","In their 50s",23,2
"47-88-11-20",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Women","Totela","","&gt;70",20,2
"92-32-27-35",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","lozi","In their 30s",1,1
"92-32-27-35",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 60s",2,1
"92-32-27-35",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 60s",1,1
"67-30-34-31",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","In their 50s",10,3
"67-30-34-31",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Luvale","","In their 50s",4,1
"67-30-34-31",3,"No","Yes","No","No","Yes","No","No","No","No","No","No","No",,"Men","Luvale","","In their 50s",10,0
"41-24-19-16",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 50s",29,4
"41-24-19-16",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 30s",4,2
"41-24-19-16",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 30s",2,2
"45-68-78-48",1,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 50s",0,0
"45-68-78-48",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 40s",0,0
"45-68-78-48",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","&gt;70",0,0
"02-28-32-41",1,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Totela","","In their 40s",3,3
"02-28-32-41",2,"Yes","No","No","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Kwangwa","In their 30s",3,2
"02-28-32-41",3,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Kwangwa","&gt;70",10,2
"42-76-32-22",1,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",25,3
"42-76-32-22",2,"No","No","No","No","No","No","No","No","No","Yes","No","No",,"Men","Other, Specify","Lozi","In their 60s",0,0
"42-76-32-22",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Lozi","In their 50s",0,0
"79-53-86-42",1,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 30s",28,5
"79-53-86-42",2,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",3,5
"79-53-86-42",3,"No","No","No","No","Yes","Yes","No","No","No","No","No","No",,"Men","Other, Specify","lozi","In their 50s",4,5
"27-88-22-86",1,"No","No","Yes","No","No","No","No","No","No","No","No","No",,"Men","Other, Specify","Kwamulonga","In their 50s",10,0
"27-88-22-86",2,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","kwamulonga","In their 50s",4,4
"27-88-22-86",3,"No","No","No","No","No","No","Yes","No","No","No","No","No",,"Men","Other, Specify","kwamulonga","In their 40s",4,4
"92-15-50-98",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Makwamashi","In their 60s",20,18
"92-15-50-98",2,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Makwamashi","&gt;70",20,19
"92-15-50-98",3,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Men","Other, Specify","Makwamashi","In their 60s",28,20
"59-62-31-80",1,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 50s",25,1
"59-62-31-80",2,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Men","Other, Specify","lozi","&gt;70",26,1
"59-62-31-80",3,"No","No","No","No","Yes","No","Yes","No","No","No","No","No",,"Women","Other, Specify","lozi","In their 30s",28,1
"36-99-50-88",1,"No","No","No","No","Yes","No","No","No","No","No","No","No",,"Women","Other, Specify","Shanjo","In their 50s",20,15
