interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"49-47-26-23","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"66-81-51-91","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Strongly disagree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly disagree","trust","trust","indifferent","distrust","strongly distrust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried"
"02-25-80-90","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","strongly trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Worried","Worried","Slightly worried","Not at all worried","Worried","Worried"
"41-03-53-12","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","trust","strongly trust","indifferent","indifferent","indifferent","Very worried","Very worried","Very worried","Slightly worried","Not at all worried","Worried","Very worried","Extremely worried","Slightly worried","Extremely worried"
"09-25-62-80","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","distrust","distrust","trust","Worried","Worried","Slightly worried","Worried","Slightly worried","Very worried","Extremely worried","Worried","Not at all worried","Slightly worried"
"12-68-96-23","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Not at all worried","Not at all worried","Not at all worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried"
"46-89-61-94","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Disagree","Indifferent (neither nor)","Disagree","Agree","strongly distrust","trust","distrust","distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Worried"
"36-57-98-87","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Very worried","Slightly worried","Slightly worried","Very worried","Worried","Worried","Very worried","Worried"
"93-61-95-87","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","distrust","trust","trust","Extremely worried","Very worried","Extremely worried","Worried","Worried","Worried","Very worried","Extremely worried","Worried","Very worried"
"72-10-49-63","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","strongly distrust","indifferent","distrust","strongly distrust","strongly trust","Extremely worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Extremely worried"
"65-98-70-74","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","distrust","indifferent","indifferent","Very worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Very worried","Extremely worried","Very worried","Extremely worried"
"71-09-05-63","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","indifferent","indifferent","distrust","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried"
"81-05-32-56","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","distrust","indifferent","indifferent","strongly distrust","Very worried","Not at all worried","Extremely worried","Extremely worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Worried"
"30-09-94-93","Agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","distrust","strongly distrust","distrust","Very worried","Very worried","Very worried","Worried","Worried","Not at all worried","Worried","Very worried","Not at all worried","Very worried"
"85-23-91-16","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","strongly distrust","strongly distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Slightly worried","Worried","Extremely worried","Worried","Extremely worried"
"53-06-23-41","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"93-66-25-28","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","indifferent","indifferent","indifferent","Extremely worried","Worried","Worried","Worried","Worried","Slightly worried","Very worried","Extremely worried","Worried","Extremely worried"
"43-14-97-16","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"49-90-63-33","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried"
"68-84-82-12","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","distrust","distrust","Worried","Worried","Very worried","Slightly worried","Worried","Very worried","Worried","Worried","Very worried","Worried"
"25-99-22-65","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Very worried","Extremely worried","Slightly worried","Extremely worried"
"86-16-04-54","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","indifferent","trust","indifferent","indifferent","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Worried","Worried","Slightly worried","Slightly worried"
"42-95-35-09","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","distrust","indifferent","trust","distrust","distrust","Very worried","Very worried","Slightly worried","Very worried","Slightly worried","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried"
"54-69-26-46","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","strongly trust","trust","trust","Very worried","Very worried","Extremely worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"92-23-96-13","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Slightly worried"
"22-90-51-93","Agree","Agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly distrust","trust","strongly distrust","strongly distrust","strongly distrust","Very worried","Very worried","Extremely worried","Slightly worried","Slightly worried","Worried","Worried","Very worried","Very worried","Extremely worried"
"15-81-26-28","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"20-52-90-88","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly distrust","trust","strongly trust","strongly distrust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Very worried","Extremely worried","Worried","Worried"
"35-31-07-84","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","strongly distrust","distrust","strongly distrust","strongly distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Very worried","Worried"
"09-47-23-08","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly trust","trust","trust","Worried","Worried","Worried","Slightly worried","Worried","Worried","Slightly worried","Worried","Very worried","Worried"
"03-49-16-10","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Disagree","Strongly disagree","Strongly disagree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","distrust","strongly distrust","distrust","Worried","Extremely worried","Very worried","Very worried","Very worried","Worried","Very worried","Extremely worried","Very worried","Extremely worried"
"65-48-87-48","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
