interview__key,r_forset_product__id,fstqty,fstpdt_unt,fstpdt_unt_oth,fstpdt_sl,fstpdt_slqty,fstpdt_slunit,fstpdt_slunit_oth,fstpdt_slpssd,fstpdt_slprc,fstpdt_exp,fstpdt_expamt,fstpdt_ch,fstpdt_ch2,f027,f028
"17-61-49-75","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Population growth"
"02-95-98-52","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"77-54-37-57","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"49-81-42-49","Firewood",45,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increasing in population"
"07-97-99-00","Firewood",300,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","So many people"
"61-38-38-57","Firewood",180,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","In years to come he believes every household will have electricity so they won't be collecting firewood",""
"61-38-38-57","Sand, stone, mud",200,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are moving to the village and building houses using mud."
"80-45-81-35","Firewood",20,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down trees"
"80-45-81-35","Sand, stone, mud",28,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","more mud houses"
"80-45-81-35","Wild fruits",20,"Kilograms","","Yes",5,"Kilograms","","No",5,"No",,"Slight decrease","Massive decrease","","cutting down trees"
"80-45-81-35","Medicinal plants",1,"Tins (eg milk tins)","","No",,,"",,,"No",,"The same","The same","",""
"47-70-03-35","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","the population increase"
"47-70-03-35","Mushrooms",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"73-01-72-24","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","People Soley depend on wood for energy"
"70-18-85-80","Firewood",136,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"70-18-85-80","Wild fruits",25,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"59-96-51-48","Firewood",3,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down of trees"
"59-96-51-48","Sand, stone, mud",24,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","more people building mud houses"
"47-24-68-80","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"47-24-68-80","Timber or poles",100,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"47-24-68-80","Wild fruits",25,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"98-95-69-34","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","they are so many trees growing and only a few people harvest firewood the portion is too big and enough for the community",""
"94-61-58-26","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Alot of people are haversting the firewood"
"94-61-58-26","Sand, stone, mud",20,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"84-70-48-38","Firewood",8,"Bunches","","No",,,"",,,"No",,"The same","Massive decrease","",""
"84-70-48-38","Sand, stone, mud",25,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"84-70-48-38","Wild fruits",5,"Basins","","Yes",5,"Kilograms","","No",2,"No",,"Slight decrease","Massive decrease","","cutting down tree"
"46-07-52-30","Firewood",25,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-50-88-07","Firewood",1,"Other (please specify)","sledge","No",,,"",,,"No",,"Massive increase","Massive increase","new trees are growing",""
"05-43-02-62","Firewood",416,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive increase","Because the area that had water are now full of trees",""
"83-84-84-67","Firewood",6,"Other (please specify)","bakkies","No",,,"",,,"Yes",1200,"Massive decrease","Massive decrease","","Deforestation"
"16-35-19-29","Firewood",10,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"83-90-14-37","Firewood",54,"Other (please specify)","Carry on the head","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Cleared forests"
"83-90-14-37","Sand, stone, mud",1,"Crates","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Land ownership"
"56-16-94-47","Firewood",2,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of competition"
"56-16-94-47","Timber or poles",10,"Numbers","","Yes",10,"Numbers","","No",15,"No",,"Massive decrease","Massive decrease","","Near forests are depleted and human population have increased"
"56-16-94-47","Wild fruits",2,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Human settlements"
"16-24-71-47","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","increase in population"
"16-24-71-47","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"22-33-09-47","Firewood",250,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","So many villages with results in huge consumptions of wood"
"22-33-09-47","Wild fruits",500,"2kg packet","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","To many people and animals"
"89-17-95-50","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"71-12-87-82","Firewood",42,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"93-78-86-25","Firewood",40,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"34-03-26-96","Firewood",2,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"34-03-26-96","Sand, stone, mud",8,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"83-62-75-30","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"39-30-68-16","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","number of people has increased"
"87-90-13-56","Firewood",10,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"38-81-07-74","Firewood",350,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People only use firewood for cooking"
"29-17-63-12","Firewood",50,"Bale / Bundle","","No",,,"",,,"Yes",200,"Massive decrease","Massive decrease","","Cutting trees"
"29-17-63-12","Sand, stone, mud",14,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"09-87-36-18","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"37-47-43-04","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people who uses firewood"
"37-47-43-04","Sand, stone, mud",30,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"37-47-43-04","Wild fruits",20,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"19-94-92-45","Firewood",400,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Rapid increase in population"
"01-51-77-20","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","people are alot"
"01-51-77-20","Wild fruits",12,"Kilograms","","No",,,"",,,"No",,"The same","The same","",""
"14-21-66-73","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increased population"
"14-21-66-73","Sand, stone, mud",3,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"10-12-38-23","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"06-71-23-79","Firewood",100,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"09-86-92-43","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"65-52-71-81","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"88-09-14-40","Firewood",900,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"88-09-14-40","Sand, stone, mud",45,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"51-32-55-02","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"25-85-18-57","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Population growth"
"08-01-73-79","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","exploitation"
"08-01-73-79","Sand, stone, mud",80,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many mud buildings"
"30-31-42-54","Firewood",300,"Bale / Bundle","","No",,,"",,,"Yes",1000,"Massive decrease","Massive decrease","","People who sell firewood are the one that cause the reduction"
"59-41-41-82","Firewood",288,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Increased number of people."
"59-41-41-82","Wild fruits",5,"Basins","","No",,,"",,,"No",,"Slight decrease","The same","","clearing of land for residential or crop farms."
"59-41-41-82","Honey",1,"Liters","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Cutting down of trees"
"86-80-66-75","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight decrease","",""
"36-82-19-46","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","deforestation"
"36-82-19-46","Timber or poles",15,"Numbers","","No",,,"",,,"No",,"Slight increase","Slight decrease","small trees are growing",""
"87-16-84-48","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"87-16-84-48","Wild fruits",5,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"85-15-56-74","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"99-52-45-97","Firewood",4,"Other (please specify)","oxcart","No",,,"",,,"No",,"The same","The same","",""
"99-52-45-97","Wild fruits",1,"Kilograms","","No",,,"",,,"No",,"Slight increase","Massive increase","Many people stopped collecting wildfruits",""
"99-52-45-97","Honey",30,"Liters","","No",,,"",,,"No",,"Slight increase","Massive increase","More bees coming back to the area",""
"99-52-45-97","Small game (warthog, duiker, turtle, wild birds)",2,"Numbers","","No",,,"",,,"No",,"Massive increase","Massive increase","Protection",""
"22-42-05-31","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people"
"22-42-05-31","Medicinal plants",50,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","alot harvesting"
"17-88-76-49","Firewood",500,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","There population growth is massive plus wood is now located far away"
"95-93-26-61","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"66-25-20-13","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"66-25-20-13","Sand, stone, mud",200,"Basins","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are moving to stay in the village and building mud houses"
"56-49-46-49","Firewood",100,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","increase in population"
"56-49-46-49","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"00-63-35-41","Firewood",30,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"35-73-88-21","Firewood",35,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"90-22-40-74","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased."
"71-58-33-81","Firewood",14,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","The population of Muyako People has increased"
"85-67-71-58","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"85-67-71-58","Sand, stone, mud",100,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"01-61-71-69","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"75-50-19-75","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"75-50-19-75","Timber or poles",12,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"75-50-19-75","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"89-26-96-48","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","the number of people is increasing"
"89-26-96-48","Timber or poles",160,"Numbers","","Yes",160,"Numbers","","No",15,"Yes",100,"Slight decrease","Massive decrease","","too many people building"
"73-20-13-57","Firewood",360,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because People from other districts cut trees from their districts"
"55-53-09-17","Firewood",24,"Wheelbarrow","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increased number of people."
"16-20-70-88","Firewood",8,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting down of trees"
"16-20-70-88","Sand, stone, mud",20,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"14-74-46-71","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increase in population"
"14-74-46-71","Timber or poles",40,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"14-74-46-71","Sand, stone, mud",60,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"14-74-46-71","Wild fruits",10,"Other (please specify)","plastic bags","No",,,"",,,"No",,"The same","The same","",""
"15-43-32-03","Firewood",20,"Bunches","","No",,,"",,,"Yes",50,"Slight decrease","Massive decrease","","exploitation"
"74-11-35-62","Firewood",150,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Increased population"
"74-11-35-62","Timber or poles",30,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"07-05-49-00","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","The population of Muyako People has increased over the past year."
"12-21-07-33","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"12-21-07-33","Sand, stone, mud",100,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"23-59-76-04","Firewood",36,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"23-59-76-04","Wild fruits",5,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"93-87-90-66","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","They are lot of people harvesting the firewood"
"93-87-90-66","Sand, stone, mud",7,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"16-34-09-13","Firewood",208,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People are cutting them down"
"85-82-50-77","Firewood",10,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"85-82-50-77","Timber or poles",200,"Numbers","","Yes",100,"Numbers","","No",20,"No",,"Slight decrease","Massive decrease","","too many people building"
"89-27-41-66","Firewood",25,"Bale / Bundle","","Yes",20,"Bale / Bundle","","No",10,"Yes",300,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"89-27-41-66","Sand, stone, mud",10,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"22-81-16-32","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increase"
"22-81-16-32","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"54-44-06-88","Firewood",850,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","The same","They grow faster",""
"47-49-80-52","Firewood",980,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-73-35-44","Firewood",200,"Other (please specify)","Slag","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because wood is used for building aswell as for cooking."
"08-77-46-38","Firewood",3,"Other (please specify)","bakkies","No",,,"",,,"No",,"The same","The same","",""
"85-57-73-17","Firewood",60,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","misusing"
"48-05-99-35","Firewood",16,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Slight decrease","","Almost everyone depends on firewood."
"67-13-56-73","Firewood",4,"Bale / Bundle","","Yes",4,"Bale / Bundle","","Yes",500,"No",,"Slight decrease","Massive decrease","","everyone depends on firewood"
"67-13-56-73","Timber or poles",12,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","we use poles for almost everything related to build structures."
"97-33-85-90","Firewood",800,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"97-33-85-90","Sand, stone, mud",60,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"10-54-97-94","Firewood",24,"Other (please specify)","trips with a sledge","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Alot of people are harvesting the firewood"
"10-54-97-94","Sand, stone, mud",50,"Other (please specify)","Trips using a sledge","No",,,"",,,"No",,"The same","The same","",""
"50-35-50-04","Firewood",260,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"62-96-39-45","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"62-96-39-45","Wild fruits",10,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"44-55-26-98","Firewood",250,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"44-55-26-98","Sand, stone, mud",24,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"93-47-96-78","Firewood",35,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"93-47-96-78","Timber or poles",50,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"18-43-28-32","Firewood",48,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased."
"37-21-15-22","Firewood",12,"Wheelbarrow","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","people are cutting down trees everyday."
"87-15-89-67","Firewood",150,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","changes in climate"
"75-05-90-14","Firewood",2,"Other (please specify)","sledge","No",,,"",,,"No",,"The same","Massive decrease","",""
"24-85-21-24","Firewood",35,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"91-48-78-65","Firewood",1,"Tonnes","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Because we just deforestate without replacing. Too many vilages"
"32-52-77-66","Firewood",15,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Cutting down trees"
"32-52-77-66","Sand, stone, mud",6,"Tonnes","","No",,,"",,,"No",,"The same","The same","",""
"32-52-77-66","Wild fruits",2,"Kilograms","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","cutting trees"
"59-38-71-66","Firewood",50,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"59-38-71-66","Medicinal plants",3,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"02-07-52-84","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are haversting the firewood"
"02-07-52-84","Sand, stone, mud",4,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"77-80-39-86","Firewood",576,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"72-51-39-42","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"87-64-80-93","Firewood",35,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"36-99-07-56","Firewood",90,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"36-99-07-56","Timber or poles",20,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"75-89-92-79","Firewood",11,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"75-89-92-79","Wild fruits",5,"Kilograms","","No",,,"",,,"No",,"The same","Slight increase","",""
"44-34-32-32","Firewood",48,"Other (please specify)","sledge","No",,,"",,,"No",,"The same","The same","",""
"44-34-32-32","Wild fruits",1,"10kg bag","","No",,,"",,,"No",,"The same","The same","",""
"53-52-93-15","Firewood",3,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the firewood"
"53-52-93-15","Sand, stone, mud",10,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"58-35-74-86","Firewood",13,"Bale / Bundle","","Yes",13,"Bale / Bundle","","No",10,"Yes",100,"Slight decrease","Massive decrease","","too many selling"
"58-35-74-86","Timber or poles",200,"Numbers","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people building"
"23-82-30-50","Firewood",6,"Other (please specify)","sledge","No",,,"",,,"No",,"The same","The same","",""
"23-82-30-50","Timber or poles",60,"Numbers","","No",,,"",,,"No",,"The same","The same","",""
"76-76-95-07","Firewood",15,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"76-76-95-07","Sand, stone, mud",10,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"69-18-54-45","Firewood",50,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"99-14-10-16","Firewood",600,"Bale / Bundle","","No",,,"",,,"No",,"The same","Slight increase","",""
"55-02-31-58","Firewood",50,"50 kg bag","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"55-65-32-92","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"55-65-32-92","Sand, stone, mud",10,"25kg bag","","No",,,"",,,"No",,"The same","The same","",""
"55-65-32-92","Wild fruits",5,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"66-00-67-40","Firewood",800,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"66-00-67-40","Sand, stone, mud",35,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"66-00-67-40","Honey",2,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"41-51-06-54","Firewood",13,"Bunches","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"07-18-54-62","Firewood",100,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"73-70-79-76","Firewood",240,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"40-83-72-17","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"40-83-72-17","Sand, stone, mud",1,"Other (please specify)","half-cut canoe","No",,,"",,,"No",,"The same","The same","",""
"23-74-18-51","Firewood",25,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","too many people"
"18-88-43-52","Firewood",72,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Alot of people are harvesting the firewood"
"18-88-43-52","Sand, stone, mud",40,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"72-37-85-07","Firewood",50,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"84-90-52-18","Firewood",6,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","Alot of people are harvesting the fire wood and the village is getting big alot of people are building houses."
"84-90-52-18","Sand, stone, mud",20,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"94-23-16-05","Firewood",200,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","population increased"
"52-32-19-59","Firewood",52,"Other (please specify)","Slags","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Population increase"
"99-83-95-63","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","too many people"
"99-83-95-63","Other➡️specify",500,"Bale / Bundle","","Yes",300,"Bale / Bundle","","No",30,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"46-29-66-50","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Massive decrease","alot of people are harvesting the firewood",""
"46-29-66-50","Sand, stone, mud",20,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"82-09-67-93","Firewood",8,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"53-00-44-01","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"The same","Massive decrease","",""
"34-98-47-22","Firewood",20,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"34-98-47-22","Sand, stone, mud",50,"Wheelbarrow","","No",,,"",,,"Yes",400,"The same","The same","",""
"78-72-01-35","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased."
"78-72-01-35","Wild fruits",1,"Basins","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Cutting down of trees."
"04-97-48-20","Firewood",80,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"99-10-52-87","Firewood",200,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","People Soley depend on wood."
"92-62-56-72","Firewood",15,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","too many people harvesting"
"39-32-10-47","Firewood",75,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"39-32-10-47","Honey",1,"Liters","","No",,,"",,,"No",,"The same","The same","",""
"25-20-66-75","Firewood",200,"Bunches","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"25-20-66-75","Timber or poles",40,"Numbers","","No",,,"",,,"Yes",400,"Massive decrease","Massive decrease","","population increased"
"25-20-66-75","Sand, stone, mud",10,"Wheelbarrow","","No",,,"",,,"Yes",2000,"Massive decrease","Massive decrease","","population increased"
"25-20-66-75","Medicinal plants",1,"Kilograms","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","increased population"
"98-95-69-84","Firewood",48,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"98-95-69-84","Wild fruits",1,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"98-95-69-84","Mushrooms",2,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"18-35-44-26","Firewood",110,"Bale / Bundle","","No",,,"",,,"No",,"Slight increase","Slight increase","Because they are growing",""
"59-94-58-22","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","Deforestation"
"40-32-33-96","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"The same","The same","",""
"40-32-33-96","Medicinal plants",2,"Numbers","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","cutting trees"
"18-30-46-42","Firewood",12,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","cutting trees"
"18-30-46-42","Sand, stone, mud",200,"Basins","","No",,,"",,,"No",,"The same","The same","",""
"42-15-88-64","Firewood",96,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Too much animals."
"19-83-07-46","Firewood",24,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Massive decrease","","We all depend on firewood that's why the forest is getting depleted."
"16-76-24-92","Firewood",1,"Bale / Bundle","","No",,,"",,,"No",,"Massive decrease","Massive decrease","","The community has alot of people harvesting the firewood"
"16-76-24-92","Sand, stone, mud",2,"Other (please specify)","They use a car to get mud so they go two times","No",,,"",,,"Yes",500,"Massive decrease","Massive decrease","","Alot of people use mud for their houses"
"16-98-25-56","Firewood",96,"Wheelbarrow","","No",,,"",,,"No",,"The same","The same","",""
"08-81-97-68","Firewood",144,"Bale / Bundle","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Number of people has increased."
"08-81-97-68","Mushrooms",1,"10kg bag","","No",,,"",,,"No",,"Slight decrease","Slight decrease","","Drought"
