interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"85-67-71-58","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","strongly trust","trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"01-61-71-69","Agree","Agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","indifferent","indifferent","trust","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried"
"75-50-19-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Not at all worried"
"89-26-96-48","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried"
"73-20-13-57","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","trust","trust","trust","Extremely worried","Extremely worried","Very worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Very worried","Worried"
"55-53-09-17","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"16-20-70-88","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Worried","Slightly worried","Worried","Worried"
"14-74-46-71","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"15-43-32-03","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried","Worried"
"62-79-94-11","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","trust","trust","trust","trust","Worried","Extremely worried","Very worried","Very worried","Very worried","Slightly worried","Worried","Very worried","Very worried","Very worried"
"74-11-35-62","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Agree","Disagree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","trust","trust","distrust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Extremely worried","Extremely worried"
"07-05-49-00","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly disagree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Not at all worried","Not at all worried","Not at all worried","Very worried","Very worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"12-21-07-33","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","indifferent","distrust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Extremely worried","Extremely worried","Not at all worried","Very worried","Very worried"
"23-59-76-04","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Disagree","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried"
"93-87-90-66","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"16-34-09-13","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","distrust","distrust","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Very worried"
"85-82-50-77","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","strongly trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"89-27-41-66","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Agree","Disagree","Indifferent (neither nor)","Agree","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Worried","Extremely worried","Extremely worried","Worried","Very worried","Slightly worried","Very worried","Not at all worried","Not at all worried","Slightly worried"
"22-81-16-32","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"54-44-06-88","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Slightly worried","Extremely worried","Slightly worried"
"47-49-80-52","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Very worried","Worried","Extremely worried","Extremely worried"
"93-73-35-44","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","trust","strongly distrust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"08-77-46-38","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Not at all worried","Extremely worried","Extremely worried","Worried","Slightly worried","Worried","Worried","Worried","Worried"
"85-57-73-17","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"48-05-99-35","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"67-13-56-73","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Extremely worried","Extremely worried","Worried","Slightly worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"97-33-85-90","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Worried"
"10-54-97-94","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Very worried","Worried","Not at all worried","Not at all worried","Extremely worried","Very worried","Extremely worried","Very worried"
"50-35-50-04","Strongly agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Strongly agree","indifferent","trust","strongly trust","strongly trust","indifferent","Very worried","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Extremely worried","Slightly worried","Worried","Extremely worried"
"62-96-39-45","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","indifferent","indifferent","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"44-55-26-98","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Worried","Worried","Very worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried"
