interview__key,lnd_mes,lnd_mes_1,lnd01,lnd02,lnd03,lnd04,lnd08,lnd09,lnd06,lnd_ten01,lnd_ten02,lnd_ten03,lnd_ten04,lnd_ten08,lnd_ten09,lnd_ten06,lnd_07,lnd_08,lnd_08_1,lnd_09,lnd_09_1,lnd_10,lnd_11,lnd_12,lnd_13__1,lnd_13__2,lnd_13__3,lnd_13__4,lnd_13__5,lnd_13__6,lnd_13__7,lnd_13__8,lnd_13__9,lnd_13__10,lnd_13__96,lnd_13_oth,f01,f03,f04__1,f04__2,f04__3,f04__96,f04_1,f05,lnd_14,lnd_15,lnd_16,lnd_17,lnd_18,lnd_18_oth,num_plots,more_plot,more_plot_explain
"37-72-45-16","Hectares","",3,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,1,"Massive decrease","Massive decrease","No",,,"",0,"Yes","A plot in town"
"86-82-46-77","Hectares","",0,0,0,0,.2,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,7,"Massive increase","Slight decrease","No",,,"",0,"No","The living space is sufficient for the whole family"
"35-59-75-62","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","Yes","No","No","No","No",,"No",,,,,,,10,"The same","The same","No",,,"",0,"Yes","space is limited to build house"
"31-89-28-30","Hectares","",0,0,0,0,.2,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,11,"The same","The same","No",,,"",0,"No","she has no money to build anything even if she gets another plot"
"61-82-08-02","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"The same","The same","No",,,"",0,"No","Can't afford to buy a new plot"
"67-96-75-77","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,20,"Slight increase","Slight increase","No",,,"",0,"No","No money to buy another land"
"19-03-14-53","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Massive decrease","Massive decrease","No",,,"",0,"No","Difficult to get a plot."
"12-01-31-29","Hectares","",100,0,50,60,.1,0,0,"Private owned with land title",,"Communally owned","Communally owned","Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight increase","Slight increase","No",,,"",0,"No","I have enough"
"16-72-17-16","Hectares","",.1,0,0,0,.3,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,3,"The same","The same","No",,,"",2,"Yes","Use it for business,for example build rooms for rent."
"38-21-18-12","Other➡️ Please specify","1 Square metre= 0.0001 ha",0,0,0,0,.06,0,0,,,,,"Private owned with land title",,,"Yes","Within family","","Nowhere","","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",0,"Yes","They want to move but are lacking funds"
"75-80-02-90","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,7,"Massive decrease","Massive decrease","No",,,"",0,"Yes","to build house since they are alote in 1 house"
"43-41-21-85","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,8,"Slight decrease","Massive decrease","No",,,"",0,"No","The current one is enough for me"
"66-22-88-29","Hectares","",0,0,0,0,.25,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"Yes","Residential for children"
"42-66-53-78","Acres","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"No","I think I have enough and have no money to buy another one"
"19-23-31-06","Hectares","",0,0,0,0,.3,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"The same","The same","No",,,"",0,"Yes","it's a family plot so she wants to get her own."
"62-33-60-14","Hectares","",2,0,0,0,.5,0,0,"Communally owned",,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",2,"Yes","No","No","No",,7,"Massive decrease","Massive decrease","No",,,"",0,"Yes","population increase kids will want their space also"
"89-36-04-43","Hectares","",0,0,0,0,.25,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,8,"Slight decrease","Massive decrease","No",,,"",0,"Yes","The resident wants land but it's very hard to acquire land"
"87-86-68-37","Hectares","",0,0,0,0,.3,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"The same","The same","No",,,"",0,"Yes","A business plot to generate income for the kids"
"12-94-76-31","Other➡️ Please specify","He does not have a farm",0,0,0,0,0,0,0,,,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",0,"Yes","To build rooms for rent in order to generate income"
"25-74-03-84","Hectares","",0,0,0,0,.3,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"No","I don't have money to pay for a plot."
"98-23-98-25","Hectares","",11,2,0,0,.1,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,20,"The same","The same","No",,,"",4,"No","satisfied"
"01-01-07-49","Hectares","",0,0,0,0,.5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight decrease","Massive decrease","No",,,"",0,"No","no money"
"05-21-83-90","Hectares","",100,0,0,0,1,0,0,"Private owned with land title",,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Slight decrease","Slight decrease","No",,,"",3,"No","satisfied"
"77-16-48-10","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",0,"Yes","To plough and have means of survival."
"75-23-18-05","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,6,"Slight increase","Slight increase","No",,,"",0,"Yes","For farming purposes"
"83-84-60-99","Hectares","",0,0,0,8,.3,0,0,,,,"Communally owned","Communally owned",,,"Yes","Other individuals","","LC Court","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,6,"Massive decrease","Massive decrease","No",,,"",0,"Yes","I need more space my kids."
"56-18-51-85","Hectares","",1,0,0,0,1,0,0,"Private owned with no land title",,,,"Private owned with no land title",,,"Yes","Other individuals","","Tried to sort out ourselves","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",1,"No","Old age."
"26-38-66-11","Hectares","",0,0,2,2,.3,0,0,,,"Private owned with no land title","Private owned with no land title","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,15,"Massive decrease","Massive decrease","No",,,"",0,"Yes","we want land for farming"
"46-68-27-34","Hectares","",.7,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,6,"The same","Slight decrease","No",,,"",1,"No","we have enough"
"78-16-14-09","Hectares","",2,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Within family","","Village headman / chairperson","","Yes","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Massive decrease","Massive decrease","No",,,"",1,"No","I have enough"
"01-32-09-43","Hectares","",8,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"Slight decrease","Slight decrease","No",,,"",5,"Yes","for my grandchildren"
"11-29-18-58","Hectares","",2,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,15,"Slight decrease","Slight decrease","No",,,"",1,"No","we have enough"
"53-42-47-52","Hectares","",.3,.1,0,0,.3,0,0,"Private owned with no land title","Private owned with no land title",,,"Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,8,"Massive decrease","Massive decrease","No",,,"",1,"No","We comfortable where I'm right now."
"01-17-72-49","Hectares","",3,0,0,0,.1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","to plough"
"40-86-48-02","Hectares","",1,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","No","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,1,"Slight increase","Slight increase","No",,,"",1,"Yes","To harvest more"
"67-11-34-32","Hectares","",1,0,0,0,.18,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"Yes",.5,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",1,"No","Because its expensive"
"47-85-49-06","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","Village headman / chairperson","","Yes","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Slight increase","Slight increase","No",,,"",0,"Yes","For farming purposes"
"68-03-09-51","Hectares","",0,0,3,.6,.3,0,0,,,"Communally owned","Communally owned","Communally owned",,,"Yes","Within family","","Village headman / chairperson","","No","Very likely","No",,,,,,,,,,,,,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",0,"Yes","I need more land for my kids when they grow up."
"14-68-63-82","Hectares","",.5,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,8,"The same","The same","No",,,"",1,"No","Because I have enough and I now stay alone, my kids are old enough and they have their plots"
"80-91-19-12","Hectares","",4,2,0,0,.15,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,6,"Massive decrease","Massive decrease","No",,,"",1,"No","She cannot afford it"
"25-98-38-14","Hectares","",20,0,0,0,.1,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Within family","","Tried to sort out ourselves","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"No","to build"
"50-33-61-65","Hectares","",3,3,0,0,.1,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Slight decrease","Slight decrease","No",,,"",1,"No","nowhere to find another plot"
"88-90-25-85","Hectares","",5,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,6,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for my cattles"
"04-83-20-68","Hectares","",.2,.1,1,12,.3,0,0,"Private owned with no land title","Private owned with no land title","Communally owned","Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Massive decrease","Massive decrease","No",,,"",0,"No","I have enough land for now."
"09-59-67-21","Hectares","",2,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"Yes","Within family","","Village headman / chairperson","","Yes","Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,3,"Slight increase","Slight increase","No",,,"",1,"Yes","Farm is too small for farming with my big family"
"35-03-03-59","Hectares","",2,0,0,0,.5,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Within family","","Village headman / chairperson","","Yes","Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,10,"Slight decrease","Massive decrease","No",,,"",1,"No","I have enough"
"10-50-64-24","Hectares","",0,0,0,0,.5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,4,"The same","The same","No",,,"",0,"No","have enough"
"13-56-95-25","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"Slight increase","Slight increase","No",,,"",0,"Yes","For farming purposes"
"36-88-00-01","Hectares","",0,0,0,2,.2,0,0,,,,"Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"No","I have no money to buy a new plot."
"63-25-21-02","Hectares","",1,.1,3,5,.3,0,0,"Private owned with land title","Private owned with no land title","Private owned with no land title","Communally owned","Private owned with land title",,,"Yes","Within family","","Village headman / chairperson","","Yes","Very likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Massive decrease","Massive decrease","No",,,"",2,"No","I have enough land."
"08-07-30-74","Hectares","",9,0,0,0,.1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"Yes","to build"
"18-39-69-08","Hectares","",.5,5,0,0,.5,0,0,"Private owned with no land title","Communally owned",,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight decrease","Massive decrease","No",,,"",1,"Yes","additional farm plot"
"97-46-11-48","Hectares","",10,6,0,.2,.5,0,0,"Private owned with land title","Private owned with land title",,"Communally owned","Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,15,"The same","The same","No",,,"",2,"Yes","To have more space for business"
"12-85-99-43","Hectares","",1,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,0,"The same","The same","No",,,"",1,"Yes","To build houses where they can go and stay sometimes"
"55-14-49-61","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","LC Court","","Yes","Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,9,"Massive decrease","Massive decrease","No",,,"",0,"No","need space for farming"
"94-26-98-86","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,5,"Slight decrease","Slight decrease","No",,,"",1,"No","They have no money"
"32-96-01-37","Hectares","",4,6,0,0,.2,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"Yes","Other individuals","","Clan / Elder","","No","Very likely","Yes","No","No","No","No","No","No","Yes","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",1,"No","Because there is no money"
"41-92-38-71","Hectares","",6,0,3.5,-888,.02,0,0,"Communally owned",,"Communally owned",,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"Yes",6,"Yes","No","No","No",,7,"Massive decrease","Massive decrease","No",,,"",2,"No","land is enough"
"43-40-50-14","Hectares","",2,0,0,-888,.02,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,3,"Massive decrease","Massive decrease","No",,,"",1,"Yes","Current land is becoming bad"
"33-52-73-44","Hectares","",12,5,2,-888,.02,0,0,"Communally owned","Communally owned","Communally owned",,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Massive decrease","Massive decrease","No",,,"",1,"No","Land is enough"
"17-65-44-15","Hectares","",4,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","The same","No",,,"",1,"Yes","To build more houses for the future of the kids"
"77-00-14-73","Hectares","",12,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes",4,"Yes","No","No","No",,3,"Slight increase","The same","No",,,"",1,"Yes","They would like to have a plot where they just build nice houses and stay with their kids and grandkids"
"78-98-94-60","Hectares","",.1,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",2,"Yes","the one am having is not enough and the other side is flooded"
"50-51-12-24","Hectares","",10,0,0,0,.1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,12,"The same","The same","No",,,"",1,"No","satisfied"
"45-72-98-81","Hectares","",1,0,0,15,.5,0,0,"Private owned with land title",,,"Communally owned","Private owned with land title",,,"No",,"",,"",,"unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,4,"Slight decrease","Massive decrease","No",,,"",2,"No","am too old now what I have is enough"
"98-20-22-18","Hectares","",.1,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,2,"Massive decrease","Massive decrease","No",,,"",0,"Yes","need a plot where I used to farm they built a road"
"12-87-62-64","Hectares","",4,2,0,0,.25,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"Yes",3,"Yes","No","No","No",,2,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Because the current field is for his mother he wants one of his own"
"02-24-60-64","Hectares","",2,.2,0,0,.2,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Slight increase","Slight increase","No",,,"",1,"Yes","To build other houses to stay"
"35-93-85-84","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"Yes","need a plot to farm"
"25-08-98-52","Hectares","",.1,0,0,0,.1,0,0,"Don’t know",,,,"Private owned with no land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"Yes","space is limited and access to water might be difficult in years to come"
"46-54-30-66","Hectares","",15,4,6,-888,.02,0,0,"Communally owned","Communally owned","Communally owned",,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",3,"Yes","No","No","No",,3,"Massive decrease","Massive decrease","No",,,"",1,"Yes","current land has degraded"
"19-66-62-79","Hectares","",0,0,0,0,.02,0,0,,,,,"Communally owned",,,"No",,"",,"",,"Likely","No",,,,,,,,,,,,,"No",,,,,,,1,"Massive decrease","Massive decrease","No",,,"",0,"Yes","because I want to do farming"
"38-52-59-99","Hectares","",8,4,0,0,.2,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","No","Yes","No","No","No","No","No","No","No","No",,"Yes",4,"No","No","No","Yes",,4,"Massive decrease","Massive increase","No",,,"",1,"Yes","For business purposes"
"18-01-52-21","Hectares","",3,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","The same","No",,,"",1,"Yes","They need more space to build other houses"
"52-91-87-71","Hectares","",1,0,0,0,.1,0,0,"Private owned with no land title",,,,"Private owned with land title",,,"Yes","Other individuals","","LC Court","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,6,"Massive decrease","Massive decrease","No",,,"",1,"No","it's enough"
"86-58-98-12","Hectares","",0,0,0,0,5,0,0,,,,,"Private owned with land title",,,"Yes","Other individuals","","LC Court","","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Slight decrease","No",,,"",0,"No","Satisfied here"
"18-53-78-30","Hectares","",3,0,0,0,.2,0,0,"Communally owned",,,,"Communally owned",,,"Yes","Other individuals","","Clan / Elder","","No","Likely","No",,,,,,,,,,,,,"No",,,,,,,4,"The same","Slight decrease","No",,,"",1,"Yes","To avoid further land disputes"
"21-70-10-93","Hectares","",2,0,0,12,.5,0,0,"Private owned with no land title",,,"Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,5,"Slight decrease","Massive decrease","No",,,"",3,"No","no money to acquire additional plot"
"51-51-64-02","Hectares","",4,0,0,0,.25,0,0,"Communally owned",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"The same","Slight decrease","No",,,"",1,"No","They have more than enough"
"65-04-27-87","Hectares","",2,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,7,"The same","Massive increase","No",,,"",1,"Yes","Build houses for business purposes"
"26-67-17-34","Hectares","",2,2,0,0,1,0,0,"Communally owned","Communally owned",,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,7,"The same","The same","No",,,"",2,"No","satisfied"
"12-55-61-25","Hectares","",2,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","Yes","No","No","No","Yes","No","No","No","No","No","No","No",,"No",,,,,,,0,"Slight decrease","Massive decrease","No",,,"",1,"No","There is no space for another plot"
"70-21-00-12","Hectares","",.5,5,0,5,1,0,0,"Private owned with land title","Communally owned",,"Communally owned","Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,20,"Slight decrease","Massive decrease","No",,,"",4,"Yes","build a shop"
"09-96-00-56","Hectares","",6,0,0,0,0,0,0,"Communally owned",,,,,,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",1,"Yes","for additional farming"
"93-46-32-90","Hectares","",5,0,0,0,1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No",,"No",,,,,,,6,"The same","Massive decrease","No",,,"",1,"Yes","for our kids"
"39-76-52-63","Hectares","",4,1,0,0,.2,0,0,"Private owned with land title","Private owned with land title",,,"Communally owned",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"Yes",2,"Yes","No","No","No",,0,"Slight decrease","Massive decrease","No",,,"",1,"Yes","Space is limited on the current plot."
"44-39-76-83","Hectares","",4,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No",,"No",,,,,,,8,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for farming"
"57-92-68-31","Hectares","",4,0,0,0,.1,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,2,"The same","The same","No",,,"",1,"No","she can just extend her plot"
"70-75-80-97","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","Yes","No","Yes","No","No","No","No","No","No","No","No","No",,"No",,,,,,,6,"Slight increase","Slight increase","No",,,"",0,"Yes","For farming purposes"
"37-91-43-52","Hectares","",0,0,0,0,.1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,7,"Slight increase","Slight increase","No",,,"",0,"Yes","Farming purposes"
"93-94-95-33","Hectares","",2,0,0,0,1,0,0,"Private owned with no land title",,,,"Communally owned",,,"Yes","Within family","","LC Court","","Yes","unlikely","No",,,,,,,,,,,,,"No",,,,,,,2,"Slight decrease","Slight decrease","No",,,"",1,"No","It's difficult to get land."
"50-37-72-10","Hectares","",1,0,0,0,.1,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very likely","No",,,,,,,,,,,,,"No",,,,,,,4,"The same","Massive increase","No",,,"",1,"Yes","To grow some vegetables for selling so she generates some income"
"29-63-76-51","Hectares","",0,0,0,0,1,0,0,,,,,"Private owned with land title",,,"No",,"",,"",,"unlikely","No",,,,,,,,,,,,,"No",,,,,,,4,"Massive decrease","Massive decrease","No",,,"",0,"No","I don't have money to buy a new plot."
"71-36-35-44","Hectares","",3,0,0,0,.3,0,0,"Communally owned",,,,"Communally owned",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,10,"Slight decrease","Massive decrease","No",,,"",1,"Yes","for farming"
"20-65-14-78","Hectares","",0,0,0,5,.6,0,0,,,,"Communally owned","Private owned with no land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,3,"Massive decrease","Massive decrease","No",,,"",0,"Yes","I need land for farming for my kids"
"60-95-57-22","Hectares","",3,0,0,0,.2,0,0,"Private owned with land title",,,,"Private owned with land title",,,"No",,"",,"",,"Very unlikely","No",,,,,,,,,,,,,"No",,,,,,,30,"The same","The same","No",,,"",1,"Yes","Sucure for the future of our kids"
"17-61-49-75","Hectares","",6,2,0,0,.3,0,0,"Private owned with land title","Private owned with land title",,,"Private owned with land title",,,"Yes","Within family","","Tried to sort out ourselves","","Yes","Very unlikely","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No",,"Yes",4,"Yes","No","No","No",,2,"Slight decrease","Slight decrease","No",,,"",1,"No","Satisfied with current land"
"02-95-98-52","Hectares","",0,0,0,0,.5,0,0,,,,,"Private owned with no land title",,,"No",,"",,"",,"Maybe, maybe not","No",,,,,,,,,,,,,"No",,,,,,,1,"Slight decrease","Massive decrease","No",,,"",0,"No","no resources"
