interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5
"76-58-89-37",3,"weai_12","How Much Money to Spend on Food?",1,2,,,
"76-58-89-37",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"76-58-89-37",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"76-58-89-37",3,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"76-58-89-37",3,"weai_16","Expenditure on Children's Education",1,2,,,
"76-58-89-37",3,"weai_17","How to Allocate Remittances",1,2,,,
"76-58-89-37",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"76-58-89-37",3,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"76-58-89-37",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"76-58-89-37",3,"weai_21","Use of Land",1,2,,,
"20-56-52-98",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"20-56-52-98",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"20-56-52-98",1,"weai_12","How Much Money to Spend on Food?",1,2,,,
"20-56-52-98",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"20-56-52-98",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"20-56-52-98",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"20-56-52-98",1,"weai_16","Expenditure on Children's Education",1,2,,,
"20-56-52-98",1,"weai_17","How to Allocate Remittances",1,2,,,
"20-56-52-98",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"20-56-52-98",1,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"20-56-52-98",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"20-56-52-98",1,"weai_21","Use of Land",1,2,,,
"20-56-52-98",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,
"20-56-52-98",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"20-56-52-98",2,"weai_12","How Much Money to Spend on Food?",1,2,,,
"20-56-52-98",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"20-56-52-98",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"20-56-52-98",2,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,
"20-56-52-98",2,"weai_16","Expenditure on Children's Education",1,2,,,
"20-56-52-98",2,"weai_17","How to Allocate Remittances",1,2,,,
"20-56-52-98",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"20-56-52-98",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,
"20-56-52-98",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,
"20-56-52-98",2,"weai_21","Use of Land",1,2,,,
"64-47-42-17",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,
"64-47-42-17",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",2,,,,
"64-47-42-17",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",2,,,,
"64-47-42-17",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"64-47-42-17",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",2,,,,
"64-47-42-17",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",2,,,,
"64-47-42-17",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"64-47-42-17",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",2,,,,
"64-47-42-17",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"64-47-42-17",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",3,,,,
"64-47-42-17",1,"weai_12","How Much Money to Spend on Food?",4,,,,
"64-47-42-17",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"64-47-42-17",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,
"64-47-42-17",1,"weai_15","Purchase and Sale of Land and Houses?",2,,,,
"64-47-42-17",1,"weai_16","Expenditure on Children's Education",4,,,,
"64-47-42-17",1,"weai_17","How to Allocate Remittances",1,,,,
"64-47-42-17",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",3,,,,
"64-47-42-17",1,"weai_21","Use of Land",1,2,,,
"64-47-42-17",3,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"64-47-42-17",3,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",2,,,,
"64-47-42-17",3,"weai_3","How any Cash Earned from Crop Farming is Spent?",2,,,,
"64-47-42-17",3,"weai_4","How Much Money to Spend on Farm Inputs?",2,,,,
"64-47-42-17",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",2,,,,
"64-47-42-17",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",2,,,,
"64-47-42-17",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"64-47-42-17",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"64-47-42-17",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"64-47-42-17",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",3,,,,
"64-47-42-17",3,"weai_12","How Much Money to Spend on Food?",1,,,,
"64-47-42-17",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,,,,
"64-47-42-17",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"64-47-42-17",3,"weai_15","Purchase and Sale of Land and Houses?",2,,,,
"64-47-42-17",3,"weai_16","Expenditure on Children's Education",1,,,,
"64-47-42-17",3,"weai_17","How to Allocate Remittances",1,,,,
"64-47-42-17",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"64-47-42-17",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,3,,,
"64-47-42-17",3,"weai_21","Use of Land",2,,,,
"13-81-47-95",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"13-81-47-95",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"13-81-47-95",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"13-81-47-95",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"13-81-47-95",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"13-81-47-95",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"13-81-47-95",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"13-81-47-95",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"13-81-47-95",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"13-81-47-95",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"13-81-47-95",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"13-81-47-95",1,"weai_16","Expenditure on Children's Education",1,,,,
"13-81-47-95",1,"weai_17","How to Allocate Remittances",1,,,,
"13-81-47-95",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"13-81-47-95",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"13-81-47-95",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"13-81-47-95",1,"weai_21","Use of Land",1,,,,
"29-99-72-08",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"29-99-72-08",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"29-99-72-08",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"29-99-72-08",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"29-99-72-08",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"29-99-72-08",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"29-99-72-08",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"29-99-72-08",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"29-99-72-08",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"29-99-72-08",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"29-99-72-08",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"29-99-72-08",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"29-99-72-08",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"29-99-72-08",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"29-99-72-08",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"29-99-72-08",1,"weai_16","Expenditure on Children's Education",1,,,,
"29-99-72-08",1,"weai_17","How to Allocate Remittances",1,,,,
"29-99-72-08",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"29-99-72-08",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"29-99-72-08",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"29-99-72-08",1,"weai_21","Use of Land",1,,,,
"29-99-72-08",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,,,,
"29-99-72-08",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,
"29-99-72-08",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,,,,
"29-99-72-08",2,"weai_4","How Much Money to Spend on Farm Inputs?",2,,,,
"29-99-72-08",2,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"29-99-72-08",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"29-99-72-08",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"29-99-72-08",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",2,,,,
"29-99-72-08",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",2,,,,
"29-99-72-08",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"29-99-72-08",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,
"29-99-72-08",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"29-99-72-08",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,
"29-99-72-08",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"29-99-72-08",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"29-99-72-08",2,"weai_16","Expenditure on Children's Education",2,,,,
"29-99-72-08",2,"weai_17","How to Allocate Remittances",1,,,,
"29-99-72-08",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,
"29-99-72-08",2,"weai_19","Whether They Attend a Training or Seminar",2,,,,
"29-99-72-08",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",2,,,,
"29-99-72-08",2,"weai_21","Use of Land",1,,,,
"24-83-83-50",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"24-83-83-50",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"24-83-83-50",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"24-83-83-50",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"24-83-83-50",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"24-83-83-50",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"24-83-83-50",1,"weai_12","How Much Money to Spend on Food?",1,,,,
"24-83-83-50",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"24-83-83-50",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"24-83-83-50",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"24-83-83-50",1,"weai_16","Expenditure on Children's Education",1,,,,
"24-83-83-50",1,"weai_17","How to Allocate Remittances",1,,,,
"24-83-83-50",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"24-83-83-50",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"24-83-83-50",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"24-83-83-50",1,"weai_21","Use of Land",1,,,,
"24-83-83-50",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,
"24-83-83-50",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,
"24-83-83-50",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,
"24-83-83-50",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,
"24-83-83-50",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"24-83-83-50",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,
"24-83-83-50",2,"weai_12","How Much Money to Spend on Food?",1,,,,
"24-83-83-50",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"24-83-83-50",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"24-83-83-50",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"24-83-83-50",2,"weai_16","Expenditure on Children's Education",1,,,,
"24-83-83-50",2,"weai_17","How to Allocate Remittances",1,,,,
"24-83-83-50",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"24-83-83-50",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"24-83-83-50",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"24-83-83-50",2,"weai_21","Use of Land",1,,,,
"47-22-90-00",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",7,,,,
"47-22-90-00",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,7,,,
"47-22-90-00",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",7,,,,
"47-22-90-00",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
"47-22-90-00",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,,,,
"47-22-90-00",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,
"47-22-90-00",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,7,,,
"47-22-90-00",1,"weai_12","How Much Money to Spend on Food?",1,7,,,
"47-22-90-00",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,
"47-22-90-00",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,
"47-22-90-00",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,
"47-22-90-00",1,"weai_16","Expenditure on Children's Education",1,7,,,
"47-22-90-00",1,"weai_17","How to Allocate Remittances",1,7,,,
"47-22-90-00",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,
"47-22-90-00",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,
"47-22-90-00",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,
"47-22-90-00",1,"weai_21","Use of Land",1,,,,
"47-22-90-00",2,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,7,,,
"47-22-90-00",2,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,,,,
"47-22-90-00",2,"weai_3","How any Cash Earned from Crop Farming is Spent?",7,,,,
"47-22-90-00",2,"weai_4","How Much Money to Spend on Farm Inputs?",1,,,,
