interview__key,road_1,road_2,road_3__1,road_3__2,road_3__3,road_3__4,road_3__5,road_3__6,road_3__7,road_3__8,road_3_oth,road_6,road_7,road_8,road_9,road_10,road_11__1,road_11__2,road_11__3,road_11__96,road_11_oth,road_12__1,road_12__2,road_12__3,road_12__4,road_12__5,road_12__6,road_12__7,road_12__96,road_12_oth,road_13,road_14__1,road_14__2,road_14__3,road_14__4,road_14__5,road_14__96,road_14_oth
"54-98-92-77","Murram/ gravel road","Well passable","No","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"94-90-21-30","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"34-25-16-71","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"26-18-25-14","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"62-93-86-46","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","Yes",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"85-20-92-08","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","Yes",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"65-60-16-01","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,7,"No",,,,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No",
"83-41-72-29","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"21-46-08-35","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"37-32-34-84","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,3,"Yes","No",,"No",,,,,,"No","Yes","No","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","No",
"13-52-22-69","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"39-17-92-41","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"33-45-72-89","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"31-31-05-64","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"86-99-45-42","Dirt road/ bush road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"56-98-53-98","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"56-36-96-19","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"50-58-13-59","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"96-16-19-85","Dirt road/ bush road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,60,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"64-96-31-31","Tarmac road","Well passable","No","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"12-39-25-67","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","No","Yes","Yes","No","No","No","No",,"Yes","Yes","No","No","No","No","No",
"94-38-82-64","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"32-40-73-26","Tarmac road","Well passable","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"27-85-21-15","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"31-68-89-01","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes",
"72-31-90-61","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","Yes","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"80-54-37-07","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","Yes","No","Yes","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"36-19-32-95","Tarmac road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"75-71-40-40","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","Yes","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","No","No","No","No","Yes","No",
"37-54-02-07","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"60-74-79-59","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"96-89-11-69","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"44-81-28-86","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"33-26-68-81","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"12-27-31-91","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"44-39-19-46","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","No","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"19-73-20-43","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"86-42-35-25","Tarmac road","Well passable","Yes","Yes","Yes","No","Yes","Yes","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"21-53-70-02","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"36-25-22-73","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,2,"Yes","No",,"No",,,,,,"Yes","Yes","Yes","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"61-61-32-11","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,6,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"57-36-34-63","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-72-73-00","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"33-70-72-42","Murram/ gravel road","Only passable with certain vehicles/ at certain times","No","No","No","Yes","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"52-18-64-85","Tarmac road","Well passable","Yes","No","Yes","No","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"42-07-25-32","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","Yes","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"39-53-01-83","Tarmac road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","No","No","No","No",,3,"Yes","No",,"No",,,,,,"Yes","Yes","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No",
"33-51-31-80","Tarmac road","Very well passable, in both rainy and dry season","No","No","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"94-39-43-68","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"03-54-18-25","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","Yes","Yes","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"27-58-94-59","Tarmac road","Very well passable, in both rainy and dry season","No","No","No","No","Yes","No","No","Yes",,4,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"33-86-19-67","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"09-53-75-86","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","Yes","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"85-34-92-87","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"75-94-09-47","Tarmac road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,1,"Yes","No",,"No",,,,,,"No","Yes","Yes","Yes","Yes","No","No","No",,"Yes","Yes","No","No","No","No","Yes",
"84-71-43-61","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"07-42-93-10","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
"06-11-12-17","Murram/ gravel road","Well passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"15-55-21-38","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"61-89-87-62","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"05-53-30-00","Murram/ gravel road","Only passable with certain vehicles/ at certain times","Yes","Yes","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"00-18-71-95","Murram/ gravel road","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"93-03-74-23","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"98-02-00-97","Tarmac road","Very well passable, in both rainy and dry season","No","Yes","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"39-55-54-03","Dirt road/ bush road","Almost not passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"55-64-77-57","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"12-97-85-94","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"85-58-05-93","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"36-06-01-35","None of these","Almost not passable","Yes","Yes","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"11-36-65-74","Murram/ gravel road","Well passable","No","No","No","No","Yes","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"87-74-62-05","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","Yes","No","No","No",,90,"No",,,,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No",
"74-09-83-15","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","No","No","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"99-86-29-88","Murram/ gravel road","Very well passable, in both rainy and dry season","Yes","Yes","Yes","No","Yes","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","Yes",
"10-97-13-34","Dirt road/ bush road","Well passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"53-72-96-12","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","Yes","Yes","Yes","No","No","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"22-21-62-20","Dirt road/ bush road","Well passable","No","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"64-31-79-16","Tarmac road","Well passable","Yes","Yes","Yes","No","No","No","No","No",,5,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"01-18-26-42","Dirt road/ bush road","Almost not passable","No","Yes","Yes","No","No","No","No","No",,10,"No",,,,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No",
"82-55-52-94","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","Yes","No","No","No","No","No",,20,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"19-07-40-38","Tarmac road","Well passable","No","No","Yes","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"65-17-55-88","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","Yes","No","Yes","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","Yes",
"71-44-93-64","None of these","Almost not passable","No","No","Yes","No","No","No","No","No",,1,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"34-19-14-62","None of these","Almost not passable","Yes","Yes","Yes","No","Yes","No","No","No",,4,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"22-51-06-37","None of these","Almost not passable","Yes","Yes","Yes","No","No","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","No","Yes",
"27-70-53-20","Tarmac road","Very well passable, in both rainy and dry season","Yes","No","No","No","No","No","No","No",,2,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"98-81-19-82","Dirt road/ bush road","Only passable with certain vehicles/ at certain times","No","No","No","No","Yes","No","No","Yes",,2,"No",,,,,,,,,,,,,,,,,,,"No","No","No","No","Yes","No",
"39-67-03-82","Dirt road/ bush road","Well passable","Yes","No","Yes","No","Yes","No","Yes","No",,30,"No",,,,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No",
"46-14-07-81","Dirt road/ bush road","Almost not passable","Yes","Yes","Yes","Yes","Yes","No","No","No",,3,"No",,,,,,,,,,,,,,,,,,,"Yes","Yes","No","No","No","No",
